Date,nifty500,nifty50,nifty100,nifty_midcap
2021-08-26,14106.931640625,16636.900390625,16841.599609375,27416.0
2021-08-27,14192.4814453125,16705.19921875,16930.849609375,27705.55078125
2021-08-30,14397.8818359375,16931.05078125,17164.19921875,28242.400390625
2021-08-31,14555.880859375,17132.19921875,17373.099609375,28417.25
2021-09-01,14551.330078125,17076.25,17343.30078125,28629.44921875
2021-09-02,14684.330078125,17234.150390625,17504.599609375,28916.650390625
2021-09-03,14759.2802734375,17323.599609375,17597.44921875,29060.05078125
2021-09-06,14805.830078125,17377.80078125,17641.0,29178.349609375
2021-09-07,14784.23046875,17362.099609375,17618.69921875,29105.0
2021-09-08,14803.580078125,17353.5,17626.19921875,29255.55078125
2021-09-09,14836.4306640625,17369.25,17652.900390625,29341.099609375
2021-09-13,14852.1806640625,17355.30078125,17648.599609375,29473.44921875
2021-09-14,14904.330078125,17380.0,17678.44921875,29871.650390625
2021-09-15,15020.5302734375,17519.44921875,17809.5,30175.599609375
2021-09-16,15104.880859375,17629.5,17925.05078125,30283.099609375
2021-09-17,15027.23046875,17585.150390625,17864.55078125,29899.400390625
2021-09-20,14826.73046875,17396.900390625,17654.099609375,29254.849609375
2021-09-21,14946.2802734375,17562.0,17817.94921875,29442.44921875
2021-09-22,14990.5302734375,17546.650390625,17817.69921875,29933.900390625
2021-09-23,15205.4306640625,17822.94921875,18085.80078125,30380.849609375
2021-09-24,15191.9306640625,17853.19921875,18090.19921875,30143.599609375
2021-09-27,15189.0302734375,17855.099609375,18085.55078125,30152.44921875
2021-09-28,15095.580078125,17748.599609375,17973.150390625,29951.30078125
2021-09-29,15086.9306640625,17711.30078125,17926.05078125,30274.099609375
2021-09-30,15052.630859375,17618.150390625,17845.099609375,30384.0
2021-10-01,15013.9306640625,17532.05078125,17778.55078125,30396.849609375
2021-10-04,15181.130859375,17691.25,17956.75,30875.349609375
2021-10-05,15280.0791015625,17822.30078125,18082.80078125,31009.400390625
2021-10-06,15134.5302734375,17646.0,17905.849609375,30728.19921875
2021-10-07,15290.1298828125,17790.349609375,18058.0,31304.44921875
2021-10-08,15365.1796875,17895.19921875,18141.69921875,31437.75
2021-10-11,15427.9794921875,17945.94921875,18198.900390625,31630.80078125
2021-10-12,15481.8798828125,17991.94921875,18258.849609375,31805.5
2021-10-13,15631.3798828125,18161.75,18433.19921875,32294.150390625
2021-10-14,15769.2294921875,18338.55078125,18610.349609375,32503.5
2021-10-18,15886.1298828125,18477.05078125,18734.900390625,32884.80078125
2021-10-19,15757.8291015625,18418.75,18646.150390625,32170.69921875
2021-10-20,15568.6298828125,18266.599609375,18467.75,31478.30078125
2021-10-21,15487.6298828125,18178.099609375,18374.099609375,31356.150390625
2021-10-22,15399.6796875,18114.900390625,18285.150390625,31082.44921875
2021-10-25,15334.3291015625,18125.400390625,18272.400390625,30553.400390625
2021-10-26,15499.6298828125,18268.400390625,18425.150390625,31101.94921875
2021-10-27,15484.3291015625,18210.94921875,18390.05078125,31125.55078125
2021-10-28,15190.830078125,17857.25,18028.099609375,30514.05078125
2021-10-29,15086.880859375,17671.650390625,17880.80078125,30469.55078125
2021-11-01,15302.6796875,17929.650390625,18134.599609375,31023.69921875
2021-11-02,15314.6298828125,17888.94921875,18101.0,31281.05078125
2021-11-03,15282.7294921875,17829.19921875,18066.94921875,31197.5
2021-11-04,15376.8798828125,17916.80078125,18156.150390625,31442.650390625
2021-11-08,15520.1298828125,18068.55078125,18320.650390625,31818.650390625
2021-11-09,15541.9296875,18044.25,18309.05078125,32186.349609375
2021-11-10,15521.0791015625,18017.19921875,18291.75,32044.44921875
2021-11-11,15411.0791015625,17873.599609375,18156.80078125,31782.150390625
2021-11-12,15578.9794921875,18102.75,18389.5,31925.849609375
2021-11-15,15592.5791015625,18109.44921875,18401.650390625,32028.30078125
2021-11-16,15525.3798828125,17999.19921875,18301.44921875,31942.55078125
2021-11-17,15454.9296875,17898.650390625,18211.349609375,31729.0
2021-11-18,15302.529296875,17764.80078125,18059.5,31271.400390625
2021-11-22,14976.6806640625,17416.55078125,17708.55078125,30331.599609375
2021-11-23,15107.7802734375,17503.349609375,17823.5,30865.30078125
2021-11-24,15046.48046875,17415.05078125,17733.0,30743.25
2021-11-25,15150.580078125,17536.25,17861.650390625,30926.599609375
2021-11-26,14707.1806640625,17026.44921875,17340.5,29920.400390625
2021-11-29,14656.4306640625,17053.94921875,17339.150390625,29515.25
2021-11-30,14648.330078125,16983.19921875,17270.25,29650.650390625
2021-12-01,14784.6806640625,17166.900390625,17444.44921875,29955.69921875
2021-12-02,14973.9306640625,17401.650390625,17675.0,30296.44921875
2021-12-03,14856.2802734375,17196.69921875,17493.69921875,30293.25
2021-12-06,14618.330078125,16912.25,17197.5,29863.19921875
2021-12-07,14834.48046875,17176.69921875,17464.94921875,30282.599609375
2021-12-08,15073.23046875,17469.75,17751.900390625,30769.150390625
2021-12-09,15126.580078125,17516.849609375,17797.80078125,30955.19921875
2021-12-10,15154.98046875,17511.30078125,17802.599609375,31203.05078125
2021-12-13,15064.23046875,17368.25,17664.849609375,31125.69921875
2021-12-14,15043.23046875,17324.900390625,17637.69921875,31067.25
2021-12-15,14953.080078125,17221.400390625,17526.349609375,30888.55078125
2021-12-16,14936.4306640625,17248.400390625,17539.30078125,30676.75
2021-12-17,14673.130859375,16985.19921875,17249.0,29939.30078125
2021-12-20,14300.681640625,16614.19921875,16856.19921875,28838.19921875
2021-12-21,14461.3818359375,16770.849609375,17037.75,29207.75
2021-12-22,14639.73046875,16955.44921875,17232.80078125,29659.099609375
2021-12-23,14751.4306640625,17072.599609375,17360.650390625,29927.30078125
2021-12-24,14664.7802734375,17003.75,17273.650390625,29612.849609375
2021-12-27,14727.580078125,17086.25,17351.80078125,29743.150390625
2021-12-28,14867.830078125,17233.25,17501.75,30094.849609375
2021-12-29,14863.380859375,17213.599609375,17478.80078125,30135.30078125
2021-12-30,14842.0302734375,17203.94921875,17449.30078125,30023.25
2021-12-31,14996.1806640625,17354.05078125,17618.80078125,30442.900390625
2022-01-03,15204.580078125,17625.69921875,17874.0,30788.0
2022-01-04,15318.7294921875,17805.25,18030.94921875,30870.349609375
2022-01-05,15396.3798828125,17925.25,18147.5,30917.55078125
2022-01-06,15290.0791015625,17745.900390625,17985.599609375,30956.849609375
2022-01-07,15348.529296875,17812.69921875,18053.94921875,31111.55078125
2022-01-10,15495.529296875,18003.30078125,18229.099609375,31371.650390625
2022-01-11,15530.529296875,18055.75,18275.150390625,31400.400390625
2022-01-12,15667.8798828125,18212.349609375,18430.25,31791.55078125
2022-01-13,15721.029296875,18257.80078125,18482.44921875,31997.19921875
2022-01-14,15730.3798828125,18255.75,18485.69921875,31989.650390625
2022-01-17,15781.2294921875,18308.099609375,18543.19921875,32040.599609375
2022-01-18,15573.0791015625,18113.05078125,18331.69921875,31381.44921875
2022-01-19,15472.4794921875,17938.400390625,18179.69921875,31363.30078125
2022-01-20,15361.0791015625,17757.0,18021.099609375,31312.05078125
2022-01-21,15180.7802734375,17617.150390625,17856.150390625,30563.599609375
2022-01-24,14712.0302734375,17149.099609375,17353.44921875,29383.0
2022-01-25,14832.1806640625,17277.94921875,17489.150390625,29676.900390625
2022-01-27,14679.6806640625,17110.150390625,17302.349609375,29364.69921875
2022-01-28,14723.23046875,17101.94921875,17314.69921875,29804.900390625
2022-01-31,14921.4306640625,17339.849609375,17547.400390625,30273.94921875
2022-02-01,15116.1806640625,17576.849609375,17796.25,30611.599609375
2022-02-02,15293.3291015625,17780.0,17998.75,30971.55078125
2022-02-03,15135.880859375,17560.19921875,17794.69921875,30673.900390625
2022-02-04,15085.4306640625,17516.30078125,17755.30078125,30441.55078125
2022-02-07,14870.580078125,17213.599609375,17477.650390625,30129.25
2022-02-08,14857.0302734375,17266.75,17509.80078125,29916.849609375
2022-02-09,15016.330078125,17463.80078125,17707.849609375,30257.099609375
2022-02-10,15112.1806640625,17605.849609375,17842.900390625,30343.44921875
2022-02-11,14891.2802734375,17374.75,17606.599609375,29729.400390625
2022-02-14,14400.3818359375,16842.80078125,17060.69921875,28558.75
2022-02-15,14805.5302734375,17352.44921875,17560.55078125,29375.30078125
2022-02-16,14789.880859375,17322.19921875,17530.650390625,29289.94921875
2022-02-17,14772.0302734375,17304.599609375,17524.44921875,29201.30078125
2022-02-18,14710.6806640625,17276.30078125,17472.900390625,28934.349609375
2022-02-21,14597.080078125,17206.650390625,17379.099609375,28575.75
2022-02-22,14489.03125,17092.19921875,17276.5,28284.900390625
2022-02-23,14506.931640625,17063.25,17273.44921875,28467.0
2022-02-24,13775.6826171875,16247.9501953125,16428.05078125,26832.650390625
2022-02-25,14187.3818359375,16658.400390625,16872.349609375,27953.30078125
2022-02-28,14307.931640625,16793.900390625,17016.55078125,28223.44921875
2022-03-02,14199.78125,16605.94921875,16855.69921875,28217.099609375
2022-03-03,14135.931640625,16498.05078125,16761.599609375,28102.900390625
2022-03-04,13893.1318359375,16245.349609375,16482.849609375,27517.099609375
2022-03-07,13564.232421875,15863.150390625,16086.9501953125,26865.900390625
2022-03-08,13706.732421875,16013.4501953125,16251.650390625,27198.55078125
2022-03-09,13979.5810546875,16345.349609375,16571.55078125,27785.5
2022-03-10,14188.9814453125,16594.900390625,16835.5,28038.69921875
2022-03-11,14237.1318359375,16630.44921875,16877.69921875,28210.349609375
2022-03-14,14374.5810546875,16871.30078125,17076.599609375,28267.5
2022-03-15,14215.8310546875,16663.0,16873.44921875,28021.349609375
2022-03-16,14481.78125,16975.349609375,17198.0,28584.55078125
2022-03-17,14721.6806640625,17287.05078125,17505.400390625,28977.900390625
2022-03-21,14602.330078125,17117.599609375,17323.650390625,28896.44921875
2022-03-22,14724.0302734375,17315.5,17499.19921875,28977.30078125
2022-03-23,14695.130859375,17245.650390625,17446.05078125,29137.30078125
2022-03-24,14699.330078125,17222.75,17429.94921875,29308.349609375
2022-03-25,14651.6806640625,17153.0,17370.5,29274.55078125
2022-03-28,14675.830078125,17222.0,17422.150390625,29221.19921875
2022-03-29,14761.880859375,17325.30078125,17523.599609375,29342.30078125
2022-03-30,14896.880859375,17498.25,17684.30078125,29590.69921875
2022-03-31,14894.48046875,17464.75,17660.349609375,29692.30078125
2022-04-01,15087.2802734375,17670.44921875,17879.5,30134.55078125
2022-04-04,15384.1796875,18053.400390625,18256.099609375,30625.19921875
2022-04-05,15390.4794921875,17957.400390625,18195.099609375,31046.69921875
2022-04-06,15327.8798828125,17807.650390625,18075.099609375,31229.19921875
2022-04-07,15201.23046875,17639.55078125,17920.80078125,30911.30078125
2022-04-08,15342.3798828125,17784.349609375,18089.30078125,31214.19921875
2022-04-11,15325.4794921875,17674.94921875,18032.400390625,31408.150390625
2022-04-12,15164.6806640625,17530.30078125,17877.55078125,30804.900390625
2022-04-13,15138.5302734375,17475.650390625,17835.19921875,30796.30078125
2022-04-18,14926.0302734375,17173.650390625,17565.94921875,30473.55078125
2022-04-19,14726.630859375,16958.650390625,17330.400390625,30055.0
2022-04-20,14850.2802734375,17136.55078125,17496.650390625,30279.25
2022-04-21,15053.9306640625,17392.599609375,17750.19921875,30603.30078125
2022-04-22,14894.830078125,17171.94921875,17541.099609375,30315.849609375
2022-04-25,14672.98046875,16953.94921875,17300.349609375,29733.099609375
2022-04-26,14898.330078125,17200.80078125,17577.80078125,30215.349609375
2022-04-27,14755.98046875,17038.400390625,17398.55078125,29954.30078125
2022-04-28,14913.880859375,17245.05078125,17615.400390625,30134.599609375
2022-04-29,14783.330078125,17102.55078125,17457.19921875,29880.349609375
2022-05-02,14736.2802734375,17069.099609375,17419.44921875,29703.400390625
2022-05-04,14393.3310546875,16677.599609375,17004.05078125,29074.30078125
2022-05-05,14395.4814453125,16682.650390625,17016.599609375,29104.349609375
2022-05-06,14145.7314453125,16411.25,16729.55078125,28584.19921875
2022-05-09,13991.7314453125,16301.849609375,16581.80078125,28074.44921875
2022-05-10,13855.931640625,16240.0498046875,16466.25,27548.599609375
2022-05-11,13771.7822265625,16167.099609375,16399.69921875,27450.80078125
2022-05-12,13465.232421875,15808.0,16023.900390625,26810.05078125
2022-05-13,13471.482421875,15782.150390625,15986.5,27085.650390625
2022-05-16,13571.1826171875,15842.2998046875,16079.0,27425.5
2022-05-17,13926.03125,16259.2998046875,16498.5,28172.900390625
2022-05-18,13918.181640625,16240.2998046875,16485.80078125,28111.69921875
2022-05-19,13550.8828125,15809.400390625,16047.349609375,27271.900390625
2022-05-20,13895.03125,16266.150390625,16476.69921875,27872.19921875
2022-05-23,13835.78125,16214.7001953125,16409.75,27775.44921875
2022-05-24,13747.232421875,16125.150390625,16312.2998046875,27595.30078125
2022-05-25,13587.732421875,16025.7998046875,16187.150390625,26918.69921875
2022-05-26,13722.5322265625,16170.150390625,16341.900390625,27281.150390625
2022-05-27,13873.1318359375,16352.4501953125,16516.80078125,27657.25
2022-05-30,14154.78125,16661.400390625,16838.150390625,28326.349609375
2022-05-31,14119.5810546875,16584.55078125,16767.5,28288.349609375
