date,ticker,action,shares,price,value,cost
2021-08-23,ATGL,BUY(replacement),42,1125.1947021484375,47258.177490234375,55.93005305969238
2021-09-01,LAURUSLABS,SELL(rotation),69,652.7246704101562,45038.00225830078,46.54677533395385
2021-09-01,PERSISTENT,SELL(rotation),30,1610.298583984375,48308.95751953125,49.92730759643555
2021-09-01,TATAELXSI,SELL(rotation),11,4687.17578125,51558.93359375,53.286157869140624
2021-09-01,JSWENERGY,BUY,17,249.68527221679688,4244.649627685547,5.023542834365845
2021-09-01,FLUOROCHEM,BUY,30,1692.451171875,50773.53515625,60.09047885742187
2021-09-01,KPITTECH,BUY,162,322.64178466796875,52267.96911621094,61.85914144903565
2021-09-01,TATASTEEL,BUY,422,124.2057113647461,52414.81019592285,62.0329278668747
2021-09-20,ADANIENT,SELL(100DMA),56,1416.322509765625,79314.060546875,81.97108157519531
2021-09-20,ADANIENT,BUY(replacement),36,1416.322509765625,50987.6103515625,60.34383685107422
2021-09-22,ADANIENT,SELL(100DMA),36,1435.1890869140625,51666.80712890625,53.39764516772461
2021-09-22,ADANIENT,BUY(replacement),36,1435.1890869140625,51666.80712890625,61.14766623706055
2021-10-01,TATASTEEL,SELL(rotation),422,114.22930145263672,48204.765213012695,49.819624847648626
2021-10-01,TATAELXSI,BUY,9,5590.388671875,50313.498046875,59.54602493847656
2021-10-01,ADANIENT,BUY,2,1456.1016845703125,2912.203369140625,3.4465926873779296
2021-10-28,ADANIENT,SELL(100DMA),38,1396.058837890625,53050.23583984375,54.827418740478514
2021-10-28,ADANIENT,BUY(replacement),37,1396.058837890625,51654.177001953125,61.13271848181152
2021-10-29,ADANIENT,SELL(100DMA),37,1421.064208984375,52579.375732421875,54.34078481945801
2021-10-29,ADANIENT,BUY(replacement),37,1421.064208984375,52579.375732421875,62.22769117932128
2021-11-01,ADANIENT,SELL(100DMA),37,1442.7255859375,53380.8466796875,55.16910504345703
2021-11-01,CGPOWER,BUY(replacement),362,147.13925170898438,53264.409118652344,63.03842819192505
2021-11-01,KPITTECH,SELL(rotation),162,302.6935729980469,49036.358825683594,50.679076846343996
2021-11-01,JSL,BUY,274,194.2033233642578,53211.71060180664,62.97605949723816
2021-11-29,JSWENERGY,SELL(100DMA),210,283.8666076660156,59611.98760986328,61.60898919479371
2021-11-29,JSL,SELL(100DMA),274,155.6576385498047,42650.192962646484,44.078974426895144
2021-11-29,JSWENERGY,BUY(replacement),180,283.8666076660156,51095.98937988281,60.47210343109131
2021-11-29,JSL,BUY(replacement),329,155.6576385498047,51211.36308288574,60.608648208595284
2021-11-30,JSWENERGY,SELL(100DMA),180,280.9814758300781,50576.66564941406,52.27098394866943
2021-11-30,JSWENERGY,BUY(replacement),183,280.9814758300781,51419.6100769043,60.85510852601624
2021-12-01,JSL,SELL(rotation),329,162.0491485595703,53314.16987609863,55.100194566947934
2021-12-01,TATAPOWER,BUY,240,219.04086303710935,52569.80712890624,62.21636673706054
2021-12-09,JSWENERGY,SELL(100DMA),183,289.0011291503906,52887.206634521484,54.65892805677795
2021-12-09,JSWENERGY,BUY(replacement),192,289.0011291503906,55488.216796875,65.67030457910157
2021-12-10,JSWENERGY,SELL(100DMA),192,292.7665100097656,56211.169921875,58.09424411425782
2021-12-10,JSWENERGY,BUY(replacement),193,292.7665100097656,56503.936431884766,66.87240876713562
2021-12-13,JSWENERGY,SELL(100DMA),193,293.646728515625,56673.818603515625,58.5723915267334
2021-12-13,JSWENERGY,BUY(replacement),192,293.646728515625,56380.171875,66.7259334140625
2021-12-14,JSWENERGY,SELL(100DMA),192,289.0011291503906,55488.216796875,57.347072059570316
2021-12-14,JSWENERGY,BUY(replacement),198,289.0011291503906,57222.223571777344,67.72250159719849
2021-12-15,JSWENERGY,SELL(100DMA),198,284.69793701171875,56370.19152832031,58.258592944519044
2021-12-15,JSWENERGY,BUY(replacement),201,284.69793701171875,57224.28533935547,67.7249416991272
2021-12-16,JSWENERGY,SELL(100DMA),201,288.1698608398437,57922.14202880858,59.86253378677367
2021-12-16,JSWENERGY,BUY(replacement),194,288.1698608398437,55904.95300292967,66.16351187896727
2021-12-17,JSWENERGY,SELL(100DMA),194,280.49249267578125,54415.54357910156,56.23846428900147
2021-12-17,JSWENERGY,BUY(replacement),193,280.49249267578125,54135.05108642578,64.06883296078492
2021-12-20,TATAELXSI,SELL(100DMA),9,5253.0009765625,47277.0087890625,48.860788583496095
2021-12-20,JSWENERGY,SELL(100DMA),193,277.31396484375,53521.59521484375,55.31456865454101
2021-12-20,JSWENERGY,BUY(replacement),190,277.31396484375,52689.6533203125,62.358204704589845
2021-12-20,IRCTC,BUY(replacement),69,759.6205444335938,52413.81756591797,62.031753089263916
2021-12-21,JSWENERGY,SELL(100DMA),190,286.2138366699219,54380.628967285156,56.20238003768921
2021-12-21,JSWENERGY,BUY(replacement),187,286.2138366699219,53521.98745727539,63.343272155685426
2021-12-22,JSWENERGY,SELL(100DMA),187,290.1258544921875,54253.53479003906,56.07102820550537
2021-12-22,JSWENERGY,BUY(replacement),189,290.1258544921875,54833.78649902344,64.89578632159424
2021-12-23,JSWENERGY,SELL(100DMA),189,290.6148681640625,54926.21008300781,56.76623812078858
2021-12-23,JSWENERGY,BUY(replacement),189,290.6148681640625,54926.21008300781,65.00516963323975
2021-12-24,JSWENERGY,SELL(100DMA),189,295.70050048828125,55887.394592285156,57.759622311126705
2021-12-24,JSWENERGY,BUY(replacement),185,295.70050048828125,54704.59259033203,64.74288533065796
2021-12-28,JSWENERGY,SELL(100DMA),185,302.9377746582031,56043.48831176758,57.920945170211795
2021-12-28,JSWENERGY,BUY(replacement),187,302.9377746582031,56649.363861083984,67.04452212959289
2021-12-29,JSWENERGY,SELL(100DMA),187,299.3191223144531,55972.675872802734,57.847760514541626
2021-12-29,JSWENERGY,BUY(replacement),188,299.3191223144531,56271.99499511719,66.59790607672119
2021-12-30,JSWENERGY,SELL(100DMA),188,292.7665100097656,55040.10388183594,56.883947361877446
2021-12-30,JSWENERGY,BUY(replacement),189,292.7665100097656,55332.8703918457,65.48645210874939
2021-12-31,JSWENERGY,SELL(100DMA),189,293.8912353515625,55545.44348144531,57.40621583807373
2021-12-31,JSWENERGY,BUY(replacement),191,293.8912353515625,56133.22595214844,66.43367291436768
2022-01-03,JSWENERGY,SELL(100DMA),191,292.4241943359375,55853.02111816406,57.72409732562256
2022-01-03,JSWENERGY,BUY(replacement),194,292.4241943359375,56730.293701171875,67.14030259533692
2022-01-03,ATGL,SELL(rotation),42,1741.856689453125,73157.98095703125,75.6087733190918
2022-01-03,IRCTC,SELL(rotation),69,808.9322509765625,55816.32531738281,57.686172215515136
2022-01-03,KPITTECH,BUY,95,594.6797485351562,56494.576110839844,66.86133082717896
2022-01-03,TATAPOWER,BUY,22,217.2900848388672,4780.381866455078,5.657581938949585
2022-01-03,BSE,BUY,281,202.2683258056641,56837.39955139161,67.26706236907197
2022-01-04,JSWENERGY,SELL(100DMA),194,296.5318603515625,57527.180908203125,59.45434146862793
2022-01-04,JSWENERGY,BUY(replacement),195,296.5318603515625,57823.71276855469,68.43436406158446
2022-01-05,JSWENERGY,SELL(100DMA),195,289.392333984375,56431.505126953125,58.32196054870606
2022-01-05,JSWENERGY,BUY(replacement),200,289.392333984375,57878.466796875,68.49916545410156
2022-01-06,JSWENERGY,SELL(100DMA),200,293.1576843261719,58631.536865234375,60.595693350219726
2022-01-06,JSWENERGY,BUY(replacement),199,293.1576843261719,58338.3791809082,69.04347176060486
2022-01-07,JSWENERGY,SELL(100DMA),199,300.6883850097656,59836.98861694336,61.84152773561096
2022-01-07,JSWENERGY,BUY(replacement),199,300.6883850097656,59836.98861694336,70.81707602815246
2022-01-11,JSWENERGY,SELL(100DMA),199,307.1431884765625,61121.49450683594,63.16906457281494
2022-01-11,JSWENERGY,BUY(replacement),196,307.1431884765625,60200.06494140625,71.2467768581543
2022-01-12,JSWENERGY,SELL(100DMA),196,304.1113586425781,59605.82629394531,61.60262147479248
2022-01-12,JSWENERGY,BUY(replacement),196,304.1113586425781,59605.82629394531,70.54349541888428
2022-01-13,JSWENERGY,SELL(100DMA),196,301.76416015625,59145.775390625,61.12715886621094
2022-01-13,JSWENERGY,BUY(replacement),199,301.76416015625,60051.06787109375,71.07043882543945
2022-01-14,JSWENERGY,SELL(100DMA),199,300.8350524902344,59866.17544555664,61.87169232298279
2022-01-14,JSWENERGY,BUY(replacement),200,300.8350524902344,60167.010498046875,71.20765692443848
2022-01-17,JSWENERGY,SELL(100DMA),200,305.6761779785156,61135.235595703125,63.183265988159185
2022-01-17,JSWENERGY,BUY(replacement),200,305.6761779785156,61135.235595703125,72.35355132751465
2022-01-18,JSWENERGY,SELL(100DMA),200,297.02081298828125,59404.16259765625,61.39420204467773
2022-01-18,JSWENERGY,BUY(replacement),201,297.02081298828125,59701.18341064453,70.6563505664978
2022-01-19,JSWENERGY,SELL(100DMA),201,306.898681640625,61686.635009765625,63.753137282592775
2022-01-19,JSWENERGY,BUY(replacement),197,306.898681640625,60459.040283203125,71.5532741751709
2022-01-20,JSWENERGY,SELL(100DMA),197,310.3706359863281,61143.01528930664,63.191306301498415
2022-01-20,JSWENERGY,BUY(replacement),196,310.3706359863281,60832.64465332031,71.99543494720459
2022-01-21,JSWENERGY,SELL(100DMA),196,302.0575866699219,59203.28698730469,61.18659710137939
2022-01-21,JSWENERGY,BUY(replacement),196,302.0575866699219,59203.28698730469,70.06709014947509
2022-01-24,JSWENERGY,SELL(100DMA),196,294.5758056640625,57736.85791015625,59.67104265014649
2022-01-24,JSWENERGY,BUY(replacement),193,294.5758056640625,56853.13049316406,67.28567993865967
2022-01-25,JSWENERGY,SELL(100DMA),193,297.7543334960937,57466.58636474608,59.39171700796507
2022-01-25,JSWENERGY,BUY(replacement),194,297.7543334960937,57764.34069824217,68.36409721636961
2022-01-27,JSWENERGY,SELL(100DMA),194,292.2774963378906,56701.83428955078,58.601345738250735
2022-01-27,JSWENERGY,BUY(replacement),196,292.2774963378906,57286.38928222656,67.79844171551514
2022-01-28,JSWENERGY,SELL(100DMA),196,289.050048828125,56653.8095703125,58.551712190917975
2022-01-28,JSWENERGY,BUY(replacement),198,289.050048828125,57231.90966796875,67.73396509204102
2022-01-31,JSWENERGY,SELL(100DMA),198,299.7103271484375,59342.644775390625,61.33062337536621
2022-01-31,JSWENERGY,BUY(replacement),195,299.7103271484375,58443.51379394531,69.16789857513427
2022-02-01,JSWENERGY,SELL(100DMA),195,300.98175048828125,58691.441345214844,60.65760463027954
2022-02-01,KPRMILL,BUY(replacement),88,673.7470092773438,59289.73681640625,70.1694035222168
2022-02-01,TATAPOWER,SELL(rotation),262,243.01670837402344,63670.37759399414,65.80333524339294
2022-02-01,ATGL,BUY,31,1862.5718994140625,57739.72888183594,68.33496913165283
2022-02-21,ATGL,SELL(100DMA),31,1589.3267822265625,49269.13024902344,50.919646112365726
2022-02-21,ATGL,BUY(replacement),35,1589.3267822265625,55626.43737792969,65.83388863677979
2022-02-22,ATGL,SELL(100DMA),35,1585.730712890625,55500.574951171875,57.35984421203614
2022-02-22,ATGL,BUY(replacement),35,1585.730712890625,55500.574951171875,65.68493045471192
2022-02-23,ATGL,SELL(100DMA),35,1639.970458984375,57398.966064453125,59.32183142761231
2022-02-23,ATGL,BUY(replacement),34,1639.970458984375,55758.99560546875,65.99077129907226
2022-02-24,ATGL,SELL(RISK-OFF),34,1563.305908203125,53152.40087890625,54.93300630834961
2022-02-24,KPITTECH,SELL(RISK-OFF),95,532.4120483398438,50579.144592285156,52.273545936126716
2022-02-24,FLUOROCHEM,SELL(RISK-OFF),30,2551.4765625,76544.296875,79.1085308203125
2022-02-24,CGPOWER,SELL(RISK-OFF),362,164.0313720703125,59379.356689453125,61.368565138549805
2022-02-24,BSE,SELL(RISK-OFF),281,198.96263122558597,55908.499374389656,57.78143410343171
2022-02-24,KPRMILL,SELL(RISK-OFF),88,587.3490600585938,51686.71728515625,53.41822231420898
2022-03-14,ATGL,BUY,21,1648.5107421875,34618.7255859375,40.97126173095704
2022-03-15,ATGL,SELL(RISK-OFF),21,1622.5897216796875,34074.38415527344,35.215876024475094
2022-04-01,FLUOROCHEM,BUY,19,2785.880615234375,52931.731689453125,62.64470445446777
2022-04-01,KPITTECH,BUY,88,596.0056762695312,52448.49951171875,62.07279917211914
2022-04-01,KPRMILL,BUY,86,613.4545288085938,52757.08947753906,62.43801539666748
2022-04-01,CGPOWER,BUY,284,186.060302734375,52841.1259765625,62.53747259326172
2022-04-01,BSE,BUY,178,297.7514953613281,52999.766174316406,62.72522326730346
2022-04-01,POWERINDIA,BUY,15,3488.720703125,52330.810546875,61.93351428222656
2022-04-01,NATIONALUM,BUY,524,101.1316909790039,52993.00607299805,62.71722268739319
2022-04-12,KPITTECH,SELL(100DMA),88,558.4276123046875,49141.6298828125,50.78787448388672
2022-04-25,NATIONALUM,SELL(100DMA),524,90.6083526611328,47478.77679443359,49.06931581704711
2022-04-25,KPITTECH,BUY(replacement),87,513.7944946289062,44700.121032714844,52.90259324221802
2022-04-26,KPITTECH,SELL(100DMA),87,510.9039306640625,44448.64196777344,45.937671473693854
2022-04-26,KPITTECH,BUY(replacement),99,510.9039306640625,50579.48913574219,59.86082539215087
2022-04-28,KPITTECH,SELL(100DMA),99,562.2000732421875,55657.80725097656,57.522343793884275
2022-04-28,KPITTECH,BUY(replacement),92,562.2000732421875,51722.40673828125,61.21346837475586
2022-04-29,KPITTECH,SELL(100DMA),92,542.70068359375,49928.462890625,51.60106639746094
2022-04-29,KPRMILL,SELL(100DMA),86,617.3237915039062,53089.84606933594,54.86835591265869
2022-04-29,KPITTECH,BUY(replacement),94,542.70068359375,51013.8642578125,60.37490834912109
2022-04-29,KPRMILL,BUY(replacement),83,617.3237915039062,51237.87469482422,60.640024701324464
2022-05-02,FLUOROCHEM,SELL(rank),19,2720.39111328125,51687.43115234375,53.41896009594726
2022-05-02,KPITTECH,SELL(100DMA),94,526.6309204101562,49503.30651855469,51.16166728692627
2022-05-02,KPRMILL,SELL(100DMA),83,611.6913452148438,50770.38165283203,52.471189438201904
2022-05-02,TATAELXSI,BUY(replacement),6,7416.97119140625,44501.8271484375,52.667912430175775
2022-05-02,KPITTECH,BUY(replacement),94,526.6309204101562,49503.30651855469,58.587163264709474
2022-05-02,ATGL,BUY(replacement),20,2485.427001953125,49708.5400390625,58.830057136230465
2022-05-02,POWERINDIA,BUY,1,3082.20068359375,3082.20068359375,3.647784509033203
2022-05-02,KPRMILL,BUY,81,611.6913452148438,49546.998962402344,58.63887327200317
2022-05-04,KPITTECH,SELL(RISK-OFF),94,519.5267944335938,48835.51867675781,50.4715085524292
2022-05-04,KPRMILL,SELL(RISK-OFF),81,602.2384643554688,48781.31561279297,50.415489685821534
2022-05-04,CGPOWER,SELL(RISK-OFF),284,178.30572509765625,50638.825927734375,52.335226596313476
2022-05-04,BSE,SELL(RISK-OFF),178,270.03778076171875,48066.72497558594,49.67696026226807
2022-05-04,POWERINDIA,SELL(RISK-OFF),16,2873.1787109375,45970.859375,47.510883164062506
2022-05-04,TATAELXSI,SELL(RISK-OFF),6,7517.75244140625,45106.5146484375,46.61758288916016
2022-05-04,ATGL,SELL(RISK-OFF),20,2444.32275390625,48886.455078125,50.524151323242194
2022-07-22,BDL,BUY,54,351.8871765136719,19001.90753173828,22.488757563812257
2022-07-25,BDL,SELL(RISK-OFF),54,350.9604187011719,18951.86260986328,19.5867500072937
2022-08-01,BDL,BUY,122,400.5401916503906,48865.903381347656,57.83279665182495
2022-08-01,ATGL,BUY,15,3214.36474609375,48215.47119140625,57.063010155029296
2022-08-01,HAL,BUY,50,963.5523681640624,48177.61840820312,57.01821138610839
2022-08-01,SCHAEFFLER,BUY,17,2742.75146484375,46626.77490234375,55.18278809692382
2022-08-01,LINDEINDIA,BUY,13,3657.01611328125,47541.20947265625,56.26502141088867
2022-08-01,FLUOROCHEM,BUY,15,3235.53271484375,48532.99072265625,57.43879452026367
2022-08-01,ITC,BUY,187,260.90252685546875,48788.772521972656,57.741512279754645
2022-08-17,LINDEINDIA,SELL(100DMA),13,3255.5419921875,42322.0458984375,43.73983443603516
2022-09-01,HAL,SELL(rotation),50,1098.3558349609375,54917.791748046875,56.757537771606444
2022-09-01,FLUOROCHEM,SELL(rotation),15,3363.77001953125,50456.55029296875,52.146844727783204
2022-09-01,ITC,SELL(rotation),187,269.4719543457031,50391.255462646484,52.07936252064514
2022-09-01,APARINDS,BUY,40,1276.701416015625,51068.056640625,60.439045034179685
2022-09-01,CGPOWER,BUY,229,224.0428466796875,51305.81188964844,60.720428371398924
2022-09-01,TVSMOTOR,BUY,51,998.4929809570312,50923.142028808594,60.26753859109497
2022-09-01,ADANIENT,BUY,15,3228.821044921875,48432.315673828125,57.31964559997559
2022-10-03,BDL,SELL(rotation),122,427.7121276855469,52180.87957763672,53.92893904348755
2022-10-03,CGPOWER,SELL(rotation),229,226.80880737304688,51939.216888427734,53.67918065419006
2022-10-03,ATGL,BUY,1,3097.63427734375,3097.63427734375,3.666050167236328
2022-10-03,INDHOTEL,BUY,150,333.9757080078125,50096.356201171875,59.28903756408692
2022-10-03,TIINDIA,BUY,18,2687.99072265625,48383.8330078125,57.26226636474609
2022-10-28,SCHAEFFLER,SELL(100DMA),17,2649.134765625,45035.291015625,46.543973264648436
2022-11-01,APARINDS,SELL(rank),40,1388.8873291015625,55555.4931640625,57.4166021850586
2022-11-01,MAZDOCK,BUY(replacement),174,307.1068725585937,53436.595825195305,63.24221115911864
2022-11-01,TVSMOTOR,SELL(rotation),51,1119.38232421875,57088.49853515625,59.00096323608398
2022-11-01,INDHOTEL,SELL(rotation),150,338.48687744140625,50773.03161621094,52.473928175354004
2022-11-01,SCHAEFFLER,BUY,19,2718.306396484375,51647.821533203125,61.1251967845459
2022-11-01,TATAINVEST,BUY,231,230.94834899902344,53349.068618774414,63.138622710319524
2022-11-01,TIINDIA,BUY,1,2785.923095703125,2785.923095703125,3.2971399837646485
2022-11-02,SCHAEFFLER,SELL(100DMA),19,2749.043701171875,52231.830322265625,53.98159663806152
2022-11-02,SCHAEFFLER,BUY(replacement),19,2749.043701171875,52231.830322265625,61.81637118640136
2022-11-03,SCHAEFFLER,SELL(100DMA),19,2732.489013671875,51917.291259765625,53.656520516967774
2022-11-03,SCHAEFFLER,BUY(replacement),20,2732.489013671875,54649.7802734375,64.67801495361329
2022-11-23,SCHAEFFLER,SELL(100DMA),20,2853.454345703125,57069.0869140625,58.9809013256836
2022-11-23,SCHAEFFLER,BUY(replacement),20,2853.454345703125,57069.0869140625,67.54126436279297
2022-11-25,SCHAEFFLER,SELL(100DMA),20,2848.27490234375,56965.498046875,58.87384223144531
2022-11-25,SCHAEFFLER,BUY(replacement),19,2848.27490234375,54117.22314453125,64.04773359155274
2022-11-28,SCHAEFFLER,SELL(100DMA),19,2802.677001953125,53250.863037109375,55.03476694885254
2022-11-28,SCHAEFFLER,BUY(replacement),20,2802.677001953125,56053.5400390625,66.33936463623047
2022-11-29,SCHAEFFLER,SELL(100DMA),20,2742.60595703125,54852.119140625,56.68966513183594
2022-11-29,SCHAEFFLER,BUY(replacement),20,2742.60595703125,54852.119140625,64.91748300292969
2022-11-30,SCHAEFFLER,SELL(100DMA),20,2590.031982421875,51800.6396484375,53.53596107666016
2022-11-30,SCHAEFFLER,BUY(replacement),21,2590.031982421875,54390.671630859375,64.37135987512207
2022-12-01,SCHAEFFLER,SELL(100DMA),21,2684.27734375,56369.82421875,58.25821333007813
2022-12-01,COCHINSHIP,BUY(replacement),177,321.3682556152344,56882.181243896484,67.32006150215149
2022-12-01,TATAINVEST,SELL(rotation),231,227.48947143554688,52550.06790161133,54.31049517631531
2022-12-01,TVSMOTOR,BUY,55,1032.8221435546875,56805.21789550781,67.22897537933349
2022-12-01,TIINDIA,BUY,1,2806.136962890625,2806.136962890625,3.3210630955810547
2022-12-05,TVSMOTOR,SELL(100DMA),55,1001.1488037109376,55063.18420410157,56.90780087493898
2022-12-05,TVSMOTOR,BUY(replacement),57,1001.1488037109376,57065.481811523445,67.536997723938
2022-12-14,TVSMOTOR,SELL(100DMA),57,1011.919677734375,57679.421630859375,59.611682255493164
2022-12-14,TVSMOTOR,BUY(replacement),55,1011.919677734375,55655.582275390625,65.8683816229248
2022-12-21,TVSMOTOR,SELL(100DMA),55,1016.4443969726562,55904.441833496094,57.777240634918215
2022-12-21,TVSMOTOR,BUY(replacement),54,1016.4443969726562,54887.99743652344,64.95994496612549
2022-12-22,TVSMOTOR,SELL(100DMA),54,1022.1004638671876,55193.42504882813,57.042404787963875
2022-12-22,TVSMOTOR,BUY(replacement),52,1022.1004638671876,53149.22412109376,62.90210674731446
2022-12-23,ATGL,SELL(100DMA),16,3229.2998046875,51668.796875,53.3997015703125
2022-12-23,TVSMOTOR,SELL(100DMA),52,993.9682006835938,51686.346435546875,53.4178390411377
2022-12-23,ATGL,BUY(replacement),15,3229.2998046875,48439.4970703125,57.328144782714844
2022-12-23,TVSMOTOR,BUY(replacement),50,993.9682006835938,49698.41003417969,58.81806827545166
2022-12-26,ATGL,SELL(100DMA),15,3308.31884765625,49624.78271484375,51.28721293579102
2022-12-26,TVSMOTOR,SELL(100DMA),50,998.9356079101562,49946.78039550781,51.619997538757325
2022-12-26,ATGL,BUY(replacement),15,3308.31884765625,49624.78271484375,58.73093034301758
2022-12-26,TVSMOTOR,BUY(replacement),52,998.9356079101562,51944.651611328125,61.476495182006836
2022-12-27,ATGL,SELL(100DMA),15,3349.4765625,50242.1484375,51.92526041015625
2022-12-27,TVSMOTOR,SELL(100DMA),52,1026.96923828125,53402.400390625,55.19138080371094
2022-12-27,ATGL,BUY(replacement),15,3349.4765625,50242.1484375,59.461582675781244
2022-12-27,TVSMOTOR,BUY(replacement),51,1026.96923828125,52375.43115234375,61.98632276879883
2023-01-02,ATGL,SELL(rotation),15,3546.974853515625,53204.622802734375,54.986977666625975
2023-01-02,TVSMOTOR,SELL(rotation),51,1055.494873046875,53830.238525390625,55.633551515991215
2023-01-02,TIINDIA,SELL(rotation),20,2773.476318359375,55469.5263671875,57.32775550048828
2023-01-02,APARINDS,BUY,29,1782.6619873046875,51697.19763183594,61.18363339727783
2023-01-02,COCHINSHIP,BUY,33,254.1927032470703,8388.35920715332,9.927623121665954
2023-01-02,VBL,BUY,202,264.2554931640625,53379.609619140625,63.174767984252924
2023-01-02,INDIANB,BUY,195,273.4979248046875,53332.09533691406,63.118534831237795
2023-01-06,COCHINSHIP,SELL(100DMA),210,240.57054138183597,50519.813690185554,52.21222744880677
2023-01-06,COCHINSHIP,BUY(replacement),220,240.57054138183597,52925.51910400391,62.637351859588634
2023-01-09,COCHINSHIP,SELL(100DMA),220,240.8823089599609,52994.1079711914,54.76941058822631
2023-01-09,COCHINSHIP,BUY(replacement),220,240.8823089599609,52994.1079711914,62.71852678390502
2023-01-10,COCHINSHIP,SELL(100DMA),220,233.35174560546875,51337.384033203125,53.05718639831544
2023-01-10,COCHINSHIP,BUY(replacement),222,233.35174560546875,51804.08752441406,61.31013758514405
2023-01-11,ADANIENT,SELL(100DMA),15,3630.819580078125,54462.293701171875,56.28678054016113
2023-01-11,COCHINSHIP,SELL(100DMA),222,229.4425506591797,50936.24624633789,52.64261049559021
2023-01-11,COCHINSHIP,BUY(replacement),223,229.4425506591797,51165.68879699707,60.554592691246036
2023-01-11,ADANIENT,BUY(replacement),14,3630.819580078125,50831.47412109375,60.15904962231445
2023-01-12,COCHINSHIP,SELL(100DMA),223,233.1358795166016,51989.301132202156,53.730942720130926
2023-01-12,COCHINSHIP,BUY(replacement),218,233.1358795166016,50823.62173461915,60.14975632292176
2023-01-13,COCHINSHIP,SELL(100DMA),218,236.4215087890625,51539.888916015625,53.26647519470215
2023-01-13,VBL,SELL(100DMA),202,225.13552856445312,45477.37677001953,47.00086889181519
2023-01-13,COCHINSHIP,BUY(replacement),213,236.4215087890625,50357.78137207031,59.59843425384521
2023-01-13,VBL,BUY(replacement),224,225.13552856445312,50430.3583984375,59.684329164550775
2023-01-16,ADANIENT,SELL(100DMA),14,3614.84130859375,50607.7783203125,52.30313889404297
2023-01-16,COCHINSHIP,SELL(100DMA),213,239.7790985107422,51072.947982788086,52.78389174021149
2023-01-16,COCHINSHIP,BUY(replacement),210,239.7790985107422,50353.61068725586,59.59349824836731
2023-01-16,ADANIENT,BUY(replacement),13,3614.84130859375,46992.93701171875,55.61614095336914
2023-01-17,ADANIENT,SELL(100DMA),13,3634.36474609375,47246.74169921875,48.82950754614258
2023-01-17,COCHINSHIP,SELL(100DMA),210,239.75511169433597,50348.573455810554,52.035250666580204
2023-01-17,COCHINSHIP,BUY(replacement),211,239.75511169433597,50588.32856750489,59.871286859642034
2023-01-17,ADANIENT,BUY(replacement),13,3634.36474609375,47246.74169921875,55.91651880102539
2023-01-18,ADANIENT,SELL(100DMA),13,3591.77294921875,46693.04833984375,48.25726545922851
2023-01-18,COCHINSHIP,SELL(100DMA),211,243.40049743652344,51357.504959106445,53.07798137523652
2023-01-18,COCHINSHIP,BUY(replacement),207,243.40049743652344,50383.90296936035,59.62934916423797
2023-01-18,ADANIENT,BUY(replacement),14,3591.77294921875,50284.8212890625,59.51208599560547
2023-01-19,ADANIENT,SELL(100DMA),14,3458.805419921875,48423.27587890625,50.04545562084961
2023-01-19,COCHINSHIP,SELL(100DMA),207,238.3401336669922,49336.40766906738,50.98917732598114
2023-01-19,COCHINSHIP,BUY(replacement),209,238.3401336669922,49813.08793640137,58.95378957273102
2023-01-19,ADANIENT,BUY(replacement),14,3458.805419921875,48423.27587890625,57.30894700268555
2023-01-20,ADANIENT,SELL(100DMA),14,3451.41552734375,48319.8173828125,49.93853126513672
2023-01-20,COCHINSHIP,SELL(100DMA),209,243.8081817626953,50955.90998840332,52.66293297301483
2023-01-20,COCHINSHIP,BUY(replacement),207,243.8081817626953,50468.29362487793,59.72922550504303
2023-01-20,ADANIENT,BUY(replacement),14,3451.41552734375,48319.8173828125,57.186503872558596
2023-01-23,ADANIENT,SELL(100DMA),14,3431.642822265625,48042.99951171875,49.652439995361334
2023-01-23,COCHINSHIP,SELL(100DMA),207,242.5850982666016,50215.11534118653,51.89732170511628
2023-01-23,COCHINSHIP,BUY(replacement),206,242.5850982666016,49972.53024291993,59.14248954249574
2023-01-23,ADANIENT,BUY(replacement),14,3431.642822265625,48042.99951171875,56.85888992211915
2023-01-24,ADANIENT,SELL(100DMA),14,3437.284912109375,48121.98876953125,49.73407539331055
2023-01-24,COCHINSHIP,SELL(100DMA),206,238.0523376464844,49038.78155517579,50.681580737274174
2023-01-24,COCHINSHIP,BUY(replacement),210,238.0523376464844,49990.990905761726,59.164337736969
2023-01-24,ADANIENT,BUY(replacement),14,3437.284912109375,48121.98876953125,56.95237370874023
2023-01-25,ADANIENT,SELL(100DMA),14,3384.307373046875,47380.30322265625,48.96754338061524
2023-01-25,COCHINSHIP,SELL(100DMA),210,231.6489715576172,48646.28402709961,50.27593454200745
2023-01-25,COCHINSHIP,BUY(replacement),212,231.6489715576172,49109.581970214844,58.12119026174927
2023-01-25,ADANIENT,BUY(replacement),14,3384.307373046875,47380.30322265625,56.07458886401368
2023-01-27,APARINDS,SELL(100DMA),29,1463.4500732421875,42440.05212402344,43.861793870178225
2023-01-27,ADANIENT,SELL(100DMA),14,2757.667236328125,38607.34130859375,39.900687242431644
2023-01-27,COCHINSHIP,SELL(100DMA),212,227.81170654296875,48296.081787109375,49.914000526977546
2023-01-27,APARINDS,BUY(replacement),32,1463.4500732421875,46830.40234375,55.423781173828125
2023-01-27,COCHINSHIP,BUY(replacement),206,227.81170654296875,46929.21154785156,55.54072186688233
2023-01-27,ADANIENT,BUY(replacement),17,2757.667236328125,46880.343017578125,55.48288596130371
