effective_date,ticker,sector
2010-04-08,POWERGRID,Power
2010-04-08,POWERINDIA,Capital Goods
2010-04-08,PREMIERENE,Capital Goods
2010-04-08,PUNJLLOYD,Capital Goods
2010-04-08,PURVA,Realty
2010-04-08,RADICO,Fast Moving Consumer Goods
2010-04-08,RAMCOCEM,Construction Materials
2010-04-08,RCF,Chemicals
2010-04-08,RCOM,Telecommunication
2010-04-08,RECLTD,Financial Services
2010-04-08,RELCAPITAL,Financial Services
2010-04-08,RELIANCE,Oil Gas & Consumable Fuels
2010-04-08,RENUKA,Fast Moving Consumer Goods
2010-04-08,RNAVAL,Capital Goods
2010-04-08,RNRL,Oil Gas & Consumable Fuels
2010-04-08,RPOWER,Power
2010-04-08,RVNL,Construction
2010-04-08,SAIL,Metals & Mining
2010-04-08,SHREECEM,Construction Materials
2010-04-08,SIEMENS,Capital Goods
2010-04-08,SOBHA,Realty
2010-04-08,SOLARINDS,Chemicals
2010-04-08,STERLINBIO,Healthcare
2010-04-08,SUNPHARMA,Healthcare
2010-04-08,SUNTECK,Realty
2010-04-08,SUZLON,Capital Goods
2010-04-08,SWIGGY,Consumer Services
2010-04-08,TATACAP,Financial Services
2010-04-08,TATACOMM,Telecommunication
2010-04-08,TATACONSUM,Fast Moving Consumer Goods
2010-04-08,TATAINVEST,Financial Services
2010-04-08,TATAPOWER,Power
2010-04-08,TATASTEEL,Metals & Mining
2010-04-08,TCS,Information Technology
2010-04-08,TECHM,Information Technology
2010-04-08,THERMAX,Capital Goods
2010-04-08,TITAN,Consumer Durables
2010-04-08,TMPV,Automobile and Auto Components
2010-04-08,TORNTPHARM,Healthcare
2010-04-08,TORNTPOWER,Power
2010-04-08,TRIVENI,Fast Moving Consumer Goods
2010-04-08,TTML,Telecommunication
2010-04-08,UBL,Fast Moving Consumer Goods
2010-04-08,UCOBANK,Financial Services
2010-04-08,ULTRACEMCO,Construction Materials
2010-04-08,UNIONBANK,Financial Services
2010-04-08,UNITDSPR,Fast Moving Consumer Goods
2010-04-08,UNITECH,Realty
2010-04-08,VEDL,Metals & Mining
2010-04-08,VMM,Consumer Services
2010-04-08,VOLTAS,Consumer Durables
2010-04-08,WAAREEENER,Capital Goods
2010-04-08,WELCORP,Metals & Mining
2010-04-08,WIPRO,Information Technology
2010-04-08,WOCKHARDT,Healthcare
2010-04-08,YESBANK,Financial Services
2010-04-08,ZEEL,Media
2010-04-08,ZYDUSLIFE,Healthcare
2010-10-01,360ONE,Financial Services
2010-10-01,63MOONS,Information Technology
2010-10-01,ABAN,Oil Gas & Consumable Fuels
2010-10-01,ABCAPITAL,Financial Services
2010-10-01,ACC,Construction Materials
2010-10-01,ADANIENT,Metals & Mining
2010-10-01,ADANIPORTS,Services
2010-10-01,ADANIPOWER,Power
2010-10-01,AIAENG,Capital Goods
2010-10-01,AIIL,Financial Services
2010-10-01,AMBUJACEM,Construction Materials
2010-10-01,AMTEKAUTO,Automobile and Auto Components
2010-10-01,ANANTRAJ,Realty
2010-10-01,ANTHEM,Healthcare
2010-10-01,APLAPOLLO,Capital Goods
2010-10-01,APOLLOHOSP,Healthcare
2010-10-01,APOLLOTYRE,Automobile and Auto Components
2010-10-01,ASHOKLEY,Capital Goods
2010-10-01,ASIANPAINT,Consumer Durables
2010-10-01,AUROPHARMA,Healthcare
2010-10-01,AWL,Fast Moving Consumer Goods
2010-10-01,AXISBANK,Financial Services
2010-10-01,BAJAJ-AUTO,Automobile and Auto Components
2010-10-01,BAJAJFINSV,Financial Services
2010-10-01,BAJAJHLDNG,Financial Services
2010-10-01,BANKINDIA,Financial Services
2010-10-01,BDL,Capital Goods
2010-10-01,BEL,Capital Goods
2010-10-01,BEML,Capital Goods
2010-10-01,BGRENERGY,Capital Goods
2010-10-01,BHARATFORG,Automobile and Auto Components
2010-10-01,BHARTIHEXA,Telecommunication
2010-10-01,BHEL,Capital Goods
2010-10-01,BHUSHAN,Metals & Mining
2010-10-01,BIOCON,Healthcare
2010-10-01,BLUESTARCO,Consumer Durables
2010-10-01,BOSCHLTD,Automobile and Auto Components
2010-10-01,BPCL,Oil Gas & Consumable Fuels
2010-10-01,BRITANNIA,Fast Moving Consumer Goods
2010-10-01,BSE,Financial Services
2010-10-01,CANBK,Financial Services
2010-10-01,CASTROLIND,Oil Gas & Consumable Fuels
2010-10-01,CENTURYTEX,Textiles
2010-10-01,CGPOWER,Capital Goods
2010-10-01,CHAMBLFERT,Chemicals
2010-10-01,CIPLA,Healthcare
2010-10-01,COCHINSHIP,Capital Goods
2010-10-01,COFORGE,Information Technology
2010-10-01,COLPAL,Fast Moving Consumer Goods
2010-10-01,CONCOR,Services
2010-10-01,CRISIL,Financial Services
2010-10-01,CUMMINSIND,Capital Goods
2010-10-01,DABUR,Fast Moving Consumer Goods
2010-10-01,DCHL,Media
2010-10-01,DISHTV,Media
2010-10-01,DIVISLAB,Healthcare
2010-10-01,DIXON,Consumer Durables
2010-10-01,DLF,Realty
2010-10-01,DRREDDY,Healthcare
2010-10-01,EDUCOMP,Consumer Services
2010-10-01,EIDPARRY,Fast Moving Consumer Goods
2010-10-01,ENRIN,Capital Goods
2010-10-01,ESSAR,Services
2010-10-01,ETERNAL,Consumer Services
2010-10-01,EXIDEIND,Automobile and Auto Components
2010-10-01,FORTIS,Healthcare
2010-10-01,GEPIL,Capital Goods
2010-10-01,GESHIP,Services
2010-10-01,GLAXO,Healthcare
2010-10-01,GMRAIRPORT,Services
2010-10-01,GODREJCP,Fast Moving Consumer Goods
2010-10-01,GODREJIND,Diversified
2010-10-01,GRASIM,Construction Materials
2010-10-01,GROWW,Financial Services
2010-10-01,GTL,Information Technology
2010-10-01,GUJGASLTD,Oil Gas & Consumable Fuels
2010-10-01,GUJNRECOKE,Metals & Mining
2010-10-01,GVT&D,Capital Goods
2010-10-01,HCC,Construction
2010-10-01,HCLTECH,Information Technology
2010-10-01,HDBFS,Financial Services
2010-10-01,HDIL,Realty
2010-10-01,HEROMOTOCO,Automobile and Auto Components
2010-10-01,HINDALCO,Metals & Mining
2010-10-01,HINDPETRO,Oil Gas & Consumable Fuels
2010-10-01,HINDUNILVR,Fast Moving Consumer Goods
2010-10-01,HINDUSTANUNILVR,Fast Moving Consumer Goods
2010-10-01,HINDZINC,Metals & Mining
2010-10-01,HMT,Capital Goods
2010-10-01,HTMEDIA,Media
2010-10-01,HUBTOWN,Realty
2010-10-01,HUDCO,Financial Services
2010-10-01,HYUNDAI,Automobile and Auto Components
2010-10-01,IBREALEST,Realty
2010-10-01,ICICIAMC,Financial Services
2010-10-01,ICICIBANK,Financial Services
2010-10-01,IDEA,Telecommunication
2010-10-01,IDFCFIRSTB,Financial Services
2010-10-01,IIFL,Financial Services
2010-10-01,IL&FSTRANS,Services
2010-10-01,INDHOTEL,Consumer Services
2010-10-01,INDIACEM,Construction Materials
2010-10-01,INDIANB,Financial Services
2010-10-01,INDUSTOWER,Telecommunication
2010-10-01,INFY,Information Technology
2010-10-01,IOB,Financial Services
2010-10-01,IOC,Oil Gas & Consumable Fuels
2010-10-01,IRB,Construction
2010-10-01,IREDA,Financial Services
2010-10-01,ITC,Fast Moving Consumer Goods
2010-10-01,ITCHOTELS,Consumer Services
2010-10-01,IVRCL,Capital Goods
2010-10-01,J&KBANK,Financial Services
2010-10-01,JAGRAN,Media
2010-10-01,JAICORP,Diversified
2010-10-01,JAYPEEINFRA,Construction
2010-10-01,JETAIRWAYS,Services
2010-10-01,JINDALSTEL,Metals & Mining
2010-10-01,JIOFIN,Financial Services
2010-10-01,JISLJALEQS,Capital Goods
2010-10-01,JPASSOCIAT,Construction
2010-10-01,JPPOWER,Power
2010-10-01,JSL,Metals & Mining
2010-10-01,JSWENERGY,Power
2010-10-01,JSWINFRA,Services
2010-10-01,KALPATPOWR,Capital Goods
2010-10-01,KALYANKJIL,Consumer Durables
2010-10-01,KEI,Capital Goods
2010-10-01,KOTAKBANK,Financial Services
2010-10-01,KPITTECH,Information Technology
2010-10-01,KPRMILL,Textiles
2010-10-01,KSK,Power
2010-10-01,LAURUSLABS,Healthcare
2010-10-01,LENSKART,Consumer Services
2010-10-01,LGEINDIA,Consumer Durables
2010-10-01,LICI,Financial Services
2010-10-01,LITL,Capital Goods
2010-10-01,LLOYDSME,Metals & Mining
2010-10-01,LODHA,Realty
2010-10-01,LUPIN,Healthcare
2010-10-01,M&M,Automobile and Auto Components
2010-10-01,M&MFIN,Financial Services
2010-10-01,MAHSEAMLES,Metals & Mining
2010-10-01,MANKIND,Healthcare
2010-10-01,MARICO,Fast Moving Consumer Goods
2010-10-01,MARUTI,Automobile and Auto Components
2010-10-01,MAXHEALTH,Healthcare
2010-10-01,MAZDOCK,Capital Goods
2010-10-01,MCX,Financial Services
2010-10-01,MEDANTA,Healthcare
2010-10-01,MFSL,Financial Services
2010-10-01,MHRIL,Consumer Services
2010-10-01,MOTHERSON,Automobile and Auto Components
2010-10-01,MPHASIS,Information Technology
2010-10-01,MRF,Automobile and Auto Components
2010-10-01,MTNL,Telecommunication
2010-10-01,NATIONALUM,Metals & Mining
2010-10-01,NBVENTURES,Power
2010-10-01,NFL,Chemicals
2010-10-01,NHPC,Power
2010-10-01,NLCINDIA,Power
2010-10-01,NMDC,Metals & Mining
2010-10-01,NTPC,Power
2010-10-01,NTPCGREEN,Power
2010-10-01,NYKAA,Consumer Services
2010-10-01,OFSS,Information Technology
2010-10-01,OIL,Oil Gas & Consumable Fuels
2010-10-01,ONGC,Oil Gas & Consumable Fuels
2010-10-01,OPTOCIRCUI,Healthcare
2010-10-01,PATANJALI,Fast Moving Consumer Goods
2010-10-01,PAYTM,Financial Services
2010-10-01,PETRONET,Oil Gas & Consumable Fuels
2010-10-01,PFC,Financial Services
2010-10-01,PHOENIXLTD,Realty
2010-10-01,PIDILITIND,Chemicals
2010-10-01,PNB,Financial Services
2010-10-01,POLICYBZR,Financial Services
2010-10-01,POWERGRID,Power
2010-10-01,POWERINDIA,Capital Goods
2010-10-01,PREMIERENE,Capital Goods
2010-10-01,PUNJLLOYD,Capital Goods
2010-10-01,RADICO,Fast Moving Consumer Goods
2010-10-01,RCF,Chemicals
2010-10-01,RCOM,Telecommunication
2010-10-01,RECLTD,Financial Services
2010-10-01,RELCAPITAL,Financial Services
2010-10-01,RELIANCE,Oil Gas & Consumable Fuels
2010-10-01,RENUKA,Fast Moving Consumer Goods
2010-10-01,RNAVAL,Capital Goods
2010-10-01,RPOWER,Power
2010-10-01,RVNL,Construction
2010-10-01,SAIL,Metals & Mining
2010-10-01,SHREECEM,Construction Materials
2010-10-01,SIEMENS,Capital Goods
2010-10-01,SJVN,Power
2010-10-01,SOBHA,Realty
2010-10-01,SOLARINDS,Chemicals
2010-10-01,STERLINBIO,Healthcare
2010-10-01,SUNPHARMA,Healthcare
2010-10-01,SUNTECK,Realty
2010-10-01,SUZLON,Capital Goods
2010-10-01,SWIGGY,Consumer Services
2010-10-01,TATACAP,Financial Services
2010-10-01,TATACOMM,Telecommunication
2010-10-01,TATACONSUM,Fast Moving Consumer Goods
2010-10-01,TATAINVEST,Financial Services
2010-10-01,TATAPOWER,Power
2010-10-01,TATASTEEL,Metals & Mining
2010-10-01,TCS,Information Technology
2010-10-01,TECHM,Information Technology
2010-10-01,THERMAX,Capital Goods
2010-10-01,TITAN,Consumer Durables
2010-10-01,TMPV,Automobile and Auto Components
2010-10-01,TORNTPHARM,Healthcare
2010-10-01,TORNTPOWER,Power
2010-10-01,TRIVENI,Fast Moving Consumer Goods
2010-10-01,TTML,Telecommunication
2010-10-01,UBL,Fast Moving Consumer Goods
2010-10-01,UCOBANK,Financial Services
2010-10-01,ULTRACEMCO,Construction Materials
2010-10-01,UNIONBANK,Financial Services
2010-10-01,UNITDSPR,Fast Moving Consumer Goods
2010-10-01,UNITECH,Realty
2010-10-01,VEDL,Metals & Mining
2010-10-01,VMM,Consumer Services
2010-10-01,VOLTAS,Consumer Durables
2010-10-01,WAAREEENER,Capital Goods
2010-10-01,WELCORP,Metals & Mining
2010-10-01,WIPRO,Information Technology
2010-10-01,YESBANK,Financial Services
2011-03-25,360ONE,Financial Services
2011-03-25,63MOONS,Information Technology
2011-03-25,ABAN,Oil Gas & Consumable Fuels
2011-03-25,ABCAPITAL,Financial Services
2011-03-25,ACC,Construction Materials
2011-03-25,ADANIENT,Metals & Mining
2011-03-25,ADANIPORTS,Services
2011-03-25,ADANIPOWER,Power
2011-03-25,AIAENG,Capital Goods
2011-03-25,AIIL,Financial Services
2011-03-25,AMBUJACEM,Construction Materials
2011-03-25,AMTEKAUTO,Automobile and Auto Components
2011-03-25,ANANTRAJ,Realty
2011-03-25,ANTHEM,Healthcare
2011-03-25,APLAPOLLO,Capital Goods
2011-03-25,APOLLOHOSP,Healthcare
2011-03-25,APOLLOTYRE,Automobile and Auto Components
2011-03-25,ASHOKLEY,Capital Goods
2011-03-25,ASIANPAINT,Consumer Durables
2011-03-25,AUROPHARMA,Healthcare
2011-03-25,AWL,Fast Moving Consumer Goods
2011-03-25,AXISBANK,Financial Services
2011-03-25,BAJAJ-AUTO,Automobile and Auto Components
2011-03-25,BAJAJFINSV,Financial Services
2011-03-25,BAJAJHLDNG,Financial Services
2011-03-25,BANKINDIA,Financial Services
2011-03-25,BDL,Capital Goods
2011-03-25,BEL,Capital Goods
2011-03-25,BEML,Capital Goods
2011-03-25,BGRENERGY,Capital Goods
2011-03-25,BHARATFORG,Automobile and Auto Components
2011-03-25,BHARTIHEXA,Telecommunication
2011-03-25,BHEL,Capital Goods
2011-03-25,BHUSHAN,Metals & Mining
2011-03-25,BIOCON,Healthcare
2011-03-25,BLUESTARCO,Consumer Durables
2011-03-25,BOSCHLTD,Automobile and Auto Components
2011-03-25,BPCL,Oil Gas & Consumable Fuels
2011-03-25,BRITANNIA,Fast Moving Consumer Goods
2011-03-25,BSE,Financial Services
2011-03-25,CANBK,Financial Services
2011-03-25,CASTROLIND,Oil Gas & Consumable Fuels
2011-03-25,CENTURYTEX,Textiles
2011-03-25,CGPOWER,Capital Goods
2011-03-25,CHAMBLFERT,Chemicals
2011-03-25,CIPLA,Healthcare
2011-03-25,COCHINSHIP,Capital Goods
2011-03-25,COFORGE,Information Technology
2011-03-25,COLPAL,Fast Moving Consumer Goods
2011-03-25,CONCOR,Services
2011-03-25,CRISIL,Financial Services
2011-03-25,CUMMINSIND,Capital Goods
2011-03-25,DABUR,Fast Moving Consumer Goods
2011-03-25,DISHTV,Media
2011-03-25,DIVISLAB,Healthcare
2011-03-25,DIXON,Consumer Durables
2011-03-25,DLF,Realty
2011-03-25,DRREDDY,Healthcare
2011-03-25,EDUCOMP,Consumer Services
2011-03-25,EIDPARRY,Fast Moving Consumer Goods
2011-03-25,ENRIN,Capital Goods
2011-03-25,ETERNAL,Consumer Services
2011-03-25,EXIDEIND,Automobile and Auto Components
2011-03-25,FEL,Textiles
2011-03-25,FORTIS,Healthcare
2011-03-25,GEPIL,Capital Goods
2011-03-25,GESHIP,Services
2011-03-25,GLAXO,Healthcare
2011-03-25,GMRAIRPORT,Services
2011-03-25,GODREJCP,Fast Moving Consumer Goods
2011-03-25,GODREJIND,Diversified
2011-03-25,GRASIM,Construction Materials
2011-03-25,GROWW,Financial Services
2011-03-25,GTL,Information Technology
2011-03-25,GUJGASLTD,Oil Gas & Consumable Fuels
2011-03-25,GUJNRECOKE,Metals & Mining
2011-03-25,GVT&D,Capital Goods
2011-03-25,HCC,Construction
2011-03-25,HCLTECH,Information Technology
2011-03-25,HDBFS,Financial Services
2011-03-25,HDIL,Realty
2011-03-25,HEROMOTOCO,Automobile and Auto Components
2011-03-25,HINDALCO,Metals & Mining
2011-03-25,HINDPETRO,Oil Gas & Consumable Fuels
2011-03-25,HINDUNILVR,Fast Moving Consumer Goods
2011-03-25,HINDUSTANUNILVR,Fast Moving Consumer Goods
2011-03-25,HINDZINC,Metals & Mining
2011-03-25,HMT,Capital Goods
2011-03-25,HTMEDIA,Media
2011-03-25,HUDCO,Financial Services
2011-03-25,HYUNDAI,Automobile and Auto Components
2011-03-25,ICICIAMC,Financial Services
2011-03-25,ICICIBANK,Financial Services
2011-03-25,IDEA,Telecommunication
2011-03-25,IDFCFIRSTB,Financial Services
2011-03-25,IL&FSTRANS,Services
2011-03-25,INDHOTEL,Consumer Services
2011-03-25,INDIACEM,Construction Materials
2011-03-25,INDIANB,Financial Services
2011-03-25,INDUSINDBK,Financial Services
2011-03-25,INDUSTOWER,Telecommunication
2011-03-25,INFY,Information Technology
2011-03-25,IOB,Financial Services
2011-03-25,IOC,Oil Gas & Consumable Fuels
2011-03-25,IRB,Construction
2011-03-25,IREDA,Financial Services
2011-03-25,ITC,Fast Moving Consumer Goods
2011-03-25,ITCHOTELS,Consumer Services
2011-03-25,IVRCL,Capital Goods
2011-03-25,J&KBANK,Financial Services
2011-03-25,JAGRAN,Media
2011-03-25,JAICORP,Diversified
2011-03-25,JAYPEEINFRA,Construction
2011-03-25,JETAIRWAYS,Services
2011-03-25,JINDALSTEL,Metals & Mining
2011-03-25,JIOFIN,Financial Services
2011-03-25,JISLJALEQS,Capital Goods
2011-03-25,JPASSOCIAT,Construction
2011-03-25,JPPOWER,Power
2011-03-25,JSL,Metals & Mining
2011-03-25,JSWENERGY,Power
2011-03-25,JSWINFRA,Services
2011-03-25,KALYANKJIL,Consumer Durables
2011-03-25,KARURVYSYA,Financial Services
2011-03-25,KEI,Capital Goods
2011-03-25,KOTAKBANK,Financial Services
2011-03-25,KPRMILL,Textiles
2011-03-25,KSK,Power
2011-03-25,LAURUSLABS,Healthcare
2011-03-25,LENSKART,Consumer Services
2011-03-25,LGEINDIA,Consumer Durables
2011-03-25,LICI,Financial Services
2011-03-25,LITL,Capital Goods
2011-03-25,LLOYDSME,Metals & Mining
2011-03-25,LODHA,Realty
2011-03-25,LUPIN,Healthcare
2011-03-25,M&M,Automobile and Auto Components
2011-03-25,M&MFIN,Financial Services
2011-03-25,MANKIND,Healthcare
2011-03-25,MARICO,Fast Moving Consumer Goods
2011-03-25,MARUTI,Automobile and Auto Components
2011-03-25,MAXHEALTH,Healthcare
2011-03-25,MAZDOCK,Capital Goods
2011-03-25,MCX,Financial Services
2011-03-25,MEDANTA,Healthcare
2011-03-25,MFSL,Financial Services
2011-03-25,MHRIL,Consumer Services
2011-03-25,MOTHERSON,Automobile and Auto Components
2011-03-25,MPHASIS,Information Technology
2011-03-25,MRF,Automobile and Auto Components
2011-03-25,MTNL,Telecommunication
2011-03-25,NATIONALUM,Metals & Mining
2011-03-25,NFL,Chemicals
2011-03-25,NHPC,Power
2011-03-25,NLCINDIA,Power
2011-03-25,NMDC,Metals & Mining
2011-03-25,NTPC,Power
2011-03-25,NTPCGREEN,Power
2011-03-25,NYKAA,Consumer Services
2011-03-25,OBEROIRLTY,Realty
2011-03-25,OFSS,Information Technology
2011-03-25,ONGC,Oil Gas & Consumable Fuels
2011-03-25,OPTOCIRCUI,Healthcare
2011-03-25,PATANJALI,Fast Moving Consumer Goods
2011-03-25,PAYTM,Financial Services
2011-03-25,PETRONET,Oil Gas & Consumable Fuels
2011-03-25,PFC,Financial Services
2011-03-25,PHOENIXLTD,Realty
2011-03-25,PIDILITIND,Chemicals
2011-03-25,PNB,Financial Services
2011-03-25,POLICYBZR,Financial Services
2011-03-25,POWERGRID,Power
2011-03-25,POWERINDIA,Capital Goods
2011-03-25,PREMIERENE,Capital Goods
2011-03-25,PRESTIGE,Realty
2011-03-25,PUNJLLOYD,Capital Goods
2011-03-25,RADICO,Fast Moving Consumer Goods
2011-03-25,RCF,Chemicals
2011-03-25,RCOM,Telecommunication
2011-03-25,RECLTD,Financial Services
2011-03-25,RELCAPITAL,Financial Services
2011-03-25,RELIANCE,Oil Gas & Consumable Fuels
2011-03-25,RENUKA,Fast Moving Consumer Goods
2011-03-25,RNAVAL,Capital Goods
2011-03-25,RPOWER,Power
2011-03-25,RVNL,Construction
2011-03-25,SAIL,Metals & Mining
2011-03-25,SBIN,Financial Services
2011-03-25,SHREECEM,Construction Materials
2011-03-25,SIEMENS,Capital Goods
2011-03-25,SJVN,Power
2011-03-25,SOBHA,Realty
2011-03-25,SOLARINDS,Chemicals
2011-03-25,STERLINBIO,Healthcare
2011-03-25,SUNPHARMA,Healthcare
2011-03-25,SUNTECK,Realty
2011-03-25,SUZLON,Capital Goods
2011-03-25,SWIGGY,Consumer Services
2011-03-25,TATACAP,Financial Services
2011-03-25,TATACOMM,Telecommunication
2011-03-25,TATACONSUM,Fast Moving Consumer Goods
2011-03-25,TATAINVEST,Financial Services
2011-03-25,TATAPOWER,Power
2011-03-25,TATASTEEL,Metals & Mining
2011-03-25,TCS,Information Technology
2011-03-25,TECHM,Information Technology
2011-03-25,THERMAX,Capital Goods
2011-03-25,TITAN,Consumer Durables
2011-03-25,TMPV,Automobile and Auto Components
2011-03-25,TORNTPHARM,Healthcare
2011-03-25,TORNTPOWER,Power
2011-03-25,TTML,Telecommunication
2011-03-25,UBL,Fast Moving Consumer Goods
2011-03-25,UCOBANK,Financial Services
2011-03-25,ULTRACEMCO,Construction Materials
2011-03-25,UNIONBANK,Financial Services
2011-03-25,UNITDSPR,Fast Moving Consumer Goods
2011-03-25,UNITECH,Realty
2011-03-25,VEDL,Metals & Mining
2011-03-25,VMM,Consumer Services
2011-03-25,VOLTAS,Consumer Durables
2011-03-25,WAAREEENER,Capital Goods
2011-03-25,WELCORP,Metals & Mining
2011-03-25,WIPRO,Information Technology
2011-03-25,WOCKHARDT,Healthcare
2011-03-25,YESBANK,Financial Services
2011-03-25,ZYDUSLIFE,Healthcare
2011-10-10,360ONE,Financial Services
2011-10-10,63MOONS,Information Technology
2011-10-10,ABAN,Oil Gas & Consumable Fuels
2011-10-10,ABCAPITAL,Financial Services
2011-10-10,ADANIENT,Metals & Mining
2011-10-10,ADANIPORTS,Services
2011-10-10,ADANIPOWER,Power
2011-10-10,AIAENG,Capital Goods
2011-10-10,AIIL,Financial Services
2011-10-10,AMBUJACEM,Construction Materials
2011-10-10,AMTEKAUTO,Automobile and Auto Components
2011-10-10,ANTHEM,Healthcare
2011-10-10,APLAPOLLO,Capital Goods
2011-10-10,APOLLOHOSP,Healthcare
2011-10-10,APOLLOTYRE,Automobile and Auto Components
2011-10-10,ASHOKLEY,Capital Goods
2011-10-10,ASIANPAINT,Consumer Durables
2011-10-10,AUROPHARMA,Healthcare
2011-10-10,AWL,Fast Moving Consumer Goods
2011-10-10,AXISBANK,Financial Services
2011-10-10,BAJAJ-AUTO,Automobile and Auto Components
2011-10-10,BAJAJFINSV,Financial Services
2011-10-10,BAJAJHLDNG,Financial Services
2011-10-10,BANKINDIA,Financial Services
2011-10-10,BDL,Capital Goods
2011-10-10,BEL,Capital Goods
2011-10-10,BEML,Capital Goods
2011-10-10,BGRENERGY,Capital Goods
2011-10-10,BHARATFORG,Automobile and Auto Components
2011-10-10,BHARTIHEXA,Telecommunication
2011-10-10,BHEL,Capital Goods
2011-10-10,BHUSHAN,Metals & Mining
2011-10-10,BIOCON,Healthcare
2011-10-10,BLUESTARCO,Consumer Durables
2011-10-10,BOSCHLTD,Automobile and Auto Components
2011-10-10,BPCL,Oil Gas & Consumable Fuels
2011-10-10,BRFL,Textiles
2011-10-10,BRITANNIA,Fast Moving Consumer Goods
2011-10-10,BSE,Financial Services
2011-10-10,CANBK,Financial Services
2011-10-10,CASTROLIND,Oil Gas & Consumable Fuels
2011-10-10,CENTURYTEX,Textiles
2011-10-10,CGPOWER,Capital Goods
2011-10-10,CHAMBLFERT,Chemicals
2011-10-10,CIPLA,Healthcare
2011-10-10,COCHINSHIP,Capital Goods
2011-10-10,COFORGE,Information Technology
2011-10-10,COLPAL,Fast Moving Consumer Goods
2011-10-10,CONCOR,Services
2011-10-10,CRISIL,Financial Services
2011-10-10,CUMMINSIND,Capital Goods
2011-10-10,DABUR,Fast Moving Consumer Goods
2011-10-10,DISHTV,Media
2011-10-10,DIVISLAB,Healthcare
2011-10-10,DIXON,Consumer Durables
2011-10-10,DLF,Realty
2011-10-10,DRREDDY,Healthcare
2011-10-10,EDUCOMP,Consumer Services
2011-10-10,EICHERMOT,Automobile and Auto Components
2011-10-10,EIDPARRY,Fast Moving Consumer Goods
2011-10-10,ENRIN,Capital Goods
2011-10-10,ETERNAL,Consumer Services
2011-10-10,EXIDEIND,Automobile and Auto Components
2011-10-10,FEL,Textiles
2011-10-10,FLUOROCHEM,Chemicals
2011-10-10,FORTIS,Healthcare
2011-10-10,GEPIL,Capital Goods
2011-10-10,GESHIP,Services
2011-10-10,GLAXO,Healthcare
2011-10-10,GMRAIRPORT,Services
2011-10-10,GODREJCP,Fast Moving Consumer Goods
2011-10-10,GODREJIND,Diversified
2011-10-10,GRASIM,Construction Materials
2011-10-10,GROWW,Financial Services
2011-10-10,GUJGASLTD,Oil Gas & Consumable Fuels
2011-10-10,GUJNRECOKE,Metals & Mining
