Date,AAL,ANTO,AUTO,AV,AZN,BAE,BARC,BATS,BLND,BP,BT-A,CNA,COB,COG,CTEC,DGE,DLG,DPLM,EXPN,FDM,FRES,GKN,GLEN,GSK,HIK,HLMA,HSBA,ICG,IMB,IMI,IPG,JD,LAND,LGEN,LLOY,LXI,MKS,MNG,MONY,NEM,NG,NWG,NXT,OCDO,PRU,QQ,RIO,RR,SAGE,SBRE,SBRY,SDRC,SGRO,SHEL,SN,SPX,SSE,STAN,SVT,TLW,TSCO,ULVR,UU,VMUK,VOD,WEIR,WPP
2025-05-07,5764738,994844,6403719,10147677,3690976,,57720572.0,11196046,2384764,41413782.0,26104217,27196362,,15964,3414100.0,6329981.0,,309232,1483840,409278,964658,,142655379.0,8343337,429062,462636,45150921.0,5396540,2442391.0,657568,,51534244,2562432,52202978,137274246,,20497907,7601228.0,745380,,14522848,81006376,1375154,4608589,4440936,1671714,4740279.0,44678881.0,,596359.0,11255431,,5525702,19314995,2399937.0,133598,2530243,10156288,1195061,14144782,33015867,3146026,1723616,,154997219,321821,2401997.0
2025-05-08,2047803,1029532,1726495,11524519,2288161,,68823766.0,4450438,2851883,46424062.0,24227025,58645816,,31378,3654605.0,3854067.0,,200427,1215375,226391,624673,,32014639.0,8730270,580461,442027,22943988.0,914806,5260875.0,1469699,,18089282,4128618,22132201,168990983,,5597882,6042865.0,922524,,12866531,21675756,447811,1539272,5221779,1659008,2494718.0,24458792.0,,1905071.0,7846892,,3058980,9867295,1434315.0,166523,4903074,4686419,1209951,1564363,16602643,2739529,2335484,,74637972,1418305,2276997.0
2025-05-09,2436080,495999,2331738,3993573,2846412,,30367934.0,5960229,1906563,71754912.0,10137006,24961413,,693,2655182.0,2171150.0,,187851,621667,77410,776951,,30075041.0,6894239,234592,523235,14103346.0,940369,1477495.0,1866443,,12718426,1176733,18582258,74741640,,4167587,8884297.0,839293,,7011406,30891800,415989,1304745,3666290,2170084,3975252.0,49835816.0,,883238.0,6014042,,2295044,5495023,1609990.0,93927,1704235,4702393,452530,3528701,15241348,2235127,1291521,,46093853,1181922,2281488.0
2025-05-12,2689480,1555075,3617407,6614319,3037827,,56096457.0,8666370,3390754,53156865.0,15143358,17793879,,31721,4011584.0,3279983.0,,228360,1191390,157236,1536696,,48906107.0,10821571,731841,939608,22458007.0,1745420,1816851.0,352045,,18541870,2727217,26835100,96104258,,9362595,17393913.0,1431863,,10013046,22472202,255529,1893703,7226527,2031519,3348147.0,13924759.0,,569329.0,7942237,,8297160,9192386,1430547.0,137633,1984231,7772582,481671,3183570,19092553,2624978,1322757,,76953059,977570,4442755.0
2025-05-13,4532551,1056435,4380177,6440180,1527172,,34889792.0,5774845,4147210,59136448.0,12101813,15405650,,3101,5384129.0,3084543.0,,362066,1455674,620898,1077874,,28968494.0,8414733,833601,666266,24256726.0,716550,2006611.0,461155,,14364073,2446349,17654592,81960193,,10869079,7954730.0,1086258,,10007633,20230147,253731,2542912,5717815,1558069,1720573.0,19255291.0,,428329.0,7962047,,7320016,7858663,1930196.0,244587,2830359,6331144,1174696,11230370,11558929,3697976,2041809,,52813508,443902,2876005.0
2025-05-14,1949667,1369446,3365141,13434192,3888375,,34788080.0,6500147,2754545,19978916.0,12096089,71329008,,1298,4698668.0,4144194.0,,251860,1721710,112020,810052,,33588813.0,7977140,465008,617010,26793827.0,960606,5480513.0,948434,,18647135,10372731,16396021,121072846,,8758147,24736550.0,679480,,28086318,22812015,271597,2299577,11107437,1657116,2315490.0,27434536.0,,1252287.0,8172108,,6761888,5810256,1448508.0,326116,1683541,5276965,817723,5236564,17353396,3296362,1239219,,75305182,454016,1881494.0
2025-05-15,5807542,853098,3403371,13225325,2520670,,43328424.0,21358501,2897204,147397335.0,22374679,36027314,,20052,9815590.0,3365485.0,,237673,2874661,68578,5821964,,67061063.0,6957104,937358,1459502,31126586.0,3660149,5495737.0,582188,,48258828,5062792,28726908,132893628,,5194919,4300147.0,534501,,25277420,47182320,903679,950927,4851168,1374548,3992565.0,47698535.0,,747693.0,6617174,,4749118,10085051,1711891.0,581397,2431532,4468180,435840,4327817,29879902,3326043,4351422,,170963879,475296,2981884.0
2025-05-16,3771164,1008853,1901519,13019751,2953993,,34896375.0,6039959,2403765,63199859.0,32376113,20206275,,1999,9581675.0,3597463.0,,442859,1566386,198474,1568712,,99276323.0,9853322,481892,520503,30265522.0,2593970,2303168.0,1652422,,19209282,4926242,21893120,104857710,,9848803,13695135.0,861755,,19648547,41834976,327164,1271689,5666107,1467786,2961611.0,21065253.0,,448044.0,7425278,,2521935,8749732,11101630.0,191182,4590343,8391073,1398441,3394518,42015553,4291088,1343543,,77020150,438169,4981849.0
2025-05-19,7523011,571474,7346059,7224906,2530300,,30040938.0,5149121,1456290,31004504.0,18188252,47395962,,9423,5910263.0,7228301.0,,270121,3286169,497108,1425419,,32951541.0,11004991,420901,968778,14766788.0,592796,3090210.0,894496,,62593505,1496052,22150080,98566048,,27747715,16138319.0,1469057,,7357500,13117877,270566,1676512,8792966,2905062,1946053.0,48110953.0,,204159.0,8904810,,1751763,13249627,1326472.0,495871,2204657,6707633,459030,1994849,23277153,3070250,4060162,,108176262,487005,2645434.0
2025-05-20,2783405,968662,2406537,12021883,2290631,,28093280.0,9213908,5587323,42706803.0,20264270,38878515,,47012,11893142.0,2270989.0,,937545,1078990,1665289,781716,,32745719.0,7106313,642443,671205,14569466.0,1293142,1978830.0,395406,,18810296,2224151,18805375,243945017,,9476596,6090375.0,524736,,8891813,13500304,223177,2540497,4837053,1281858,1296347.0,17714004.0,,110733.0,9195447,,2094895,6158814,2046525.0,254386,10676709,4314267,895401,4147668,20048821,2065565,1805035,,162009143,441364,2399673.0
2025-05-21,2810336,406456,2258364,8458596,3446520,,27263394.0,9315270,3327572,39693317.0,20514360,21880682,,45891,4233994.0,3957544.0,,335350,1238339,853649,784548,,26296063.0,6028115,574972,1022009,19722067.0,1336600,1458927.0,311521,,49477044,3009234,21185867,181142677,,20507840,5012542.0,626742,,11910306,57620044,287968,1623243,4789933,1878363,2767389.0,44005194.0,,490747.0,6742952,,2129504,12448997,1373973.0,219006,6335187,4307220,1004571,2609045,17127633,2527690,1826169,,111441020,346021,2356466.0
2025-05-22,2072254,611309,1328487,7961391,1081442,,31204174.0,4342497,5609797,33567788.0,34228341,17433925,,16047,6135696.0,3233880.0,,469924,1731798,150537,1265018,,27044375.0,7562460,432182,533510,25527321.0,1234128,3329866.0,476340,,22703357,3165008,21220190,173830624,,12664541,3873458.0,1143325,,12107303,27260166,155660,1644878,7103999,3177762,2718783.0,20613618.0,,533365.0,6617398,,1554311,8625795,1689127.0,217970,9986655,3938019,611982,6190686,23353155,2212706,1176396,,70549976,525909,2683967.0
2025-05-23,13656461,681577,2461222,12652000,3121052,,39132476.0,9605781,8478311,68761148.0,18217578,24625944,,14008,11448375.0,4732951.0,,354374,1238847,227026,1493341,,31450279.0,6000623,390752,832180,26111325.0,1156299,3044075.0,1177718,,11368444,3199436,30284057,265113370,,9584022,13989834.0,552707,,8177094,39870912,426821,2785640,6912032,2234704,1905414.0,26928798.0,,573886.0,5173332,,2524748,12757346,2668169.0,246241,6096156,6690088,775852,2991347,34675837,3835122,1469347,,88219330,359184,3552737.0
2025-05-27,8560054,768944,2925537,8924876,1149268,,30892653.0,3873427,6786901,25792649.0,14069167,45731816,,12788,9804228.0,3612957.0,,213270,3597864,256267,1360135,,27707022.0,7238131,992296,552029,12623383.0,879956,3030406.0,675324,,19125197,3639462,25400723,103375583,,15126878,8616246.0,1283709,,9829368,20531204,296465,2648920,3908800,2197939,2401141.0,15595007.0,,472992.0,7403753,,1441070,6556238,4387067.0,261486,5756323,5539756,518628,4478408,23069084,2901925,1406637,,172367140,365687,1588114.0
2025-05-28,1832261,1460994,2481658,6709814,1144372,,20539081.0,2166286,2488824,20800349.0,17737344,19619941,,5664,6068183.0,4273342.0,,199877,1667974,516067,772899,,45043796.0,6234036,692407,512770,14428953.0,1083506,974463.0,610257,,11923783,2213589,27431497,116810465,,7188376,6600031.0,455794,,9761002,13127414,182605,1294249,4017631,2633726,1797588.0,11083101.0,,1616977.0,10484677,,1850107,6511827,2074211.0,181337,4020434,6526101,692258,5899590,28804407,2554313,1409052,,192910846,246106,1552534.0
2025-05-29,3024701,493074,11321808,4378387,1615691,,27844325.0,9585081,5800923,100124387.0,7688891,11718069,,819,8433132.0,3384112.0,,362187,1580425,491072,890574,,66993452.0,6679720,358105,273299,19470077.0,1052406,4077498.0,632166,,10777204,1850907,53768569,198915839,,6214984,4650771.0,856840,,13991115,59595022,347277,2240006,4193762,1665893,5504968.0,35269615.0,,261713.0,7379844,,3317908,6151901,2221696.0,65165,1690407,4671631,828795,3833771,15783569,1717859,1040806,,64918484,392099,1354389.0
2025-05-30,5987806,1805436,6853514,33812903,5838803,,52310756.0,8208643,3247084,70816140.0,106001632,37830200,,6809,7987830.0,7736944.0,,402108,3443587,724362,907893,,105186841.0,23132350,1913572,1483837,47295115.0,790762,2034900.0,1122567,,33392403,9204939,27707771,241372205,,17880172,40222535.0,1844319,,17813626,56603816,594184,3403567,9286412,2364430,6581437.0,24781131.0,,1300473.0,19171420,,13440319,20094472,3475424.0,725168,6397176,9130852,1483441,7096629,27554898,5934112,9932793,,276578650,747361,5180873.0
2025-06-02,3242093,744470,2870709,4662302,2458816,,18595152.0,4530446,3197476,57424797.0,11227317,18654730,,20307,6834271.0,2969951.0,,186127,1183524,295617,1123075,,26080572.0,9108119,270591,876509,19382984.0,391053,1350231.0,521758,,9696591,2222810,34266774,102317832,,6548643,7649252.0,623433,,9591848,23406650,159169,2570531,4967545,2764114,2054735.0,12342485.0,,174561.0,4305027,,4908043,8560407,2271979.0,103746,2111934,3997333,699851,9435211,26933204,3321052,1353126,,63884582,307413,4427553.0
2025-06-03,4285696,675696,4010457,4796244,1407779,,27269277.0,3733266,2731308,43808164.0,10905752,29019590,,0,3792947.0,4633017.0,,139730,1006108,263003,1877074,,29640143.0,9061321,377923,747639,16873055.0,948260,2087372.0,564687,,8739327,3232867,22063391,118194151,,6548044,6275470.0,1725923,,11364869,16769997,172590,3355368,6415168,2738515,3423038.0,28058494.0,,187225.0,7418910,,2675693,9000698,3819201.0,120291,2530931,4666527,574997,3537450,17578071,2949997,1432997,,55294558,371508,2909992.0
2025-06-04,2183610,749300,3289157,7631572,4148339,,42342840.0,2334025,2138997,39426523.0,11226569,38068179,,0,8817839.0,2762235.0,,131365,1368454,230957,811422,,52814538.0,5213601,402572,719542,17795899.0,2604850,1490347.0,721549,,9043335,2214963,16835707,107346909,,6733641,9788694.0,815750,,15139436,17842654,446020,2355322,3688407,2816879,4038351.0,15174372.0,,215626.0,9923345,,1981506,8968944,2146594.0,139429,2603601,4592874,613310,9715055,14450677,2498197,3399067,,71240284,500705,3166294.0
2025-06-05,3854371,1318855,3178785,3640306,1238583,,23868229.0,4293309,3179575,31743541.0,11486804,19994073,,125,19421837.0,3833741.0,,311726,1198704,570013,1784783,,35090162.0,6136545,218363,367568,14080862.0,608363,1701671.0,566568,,8652324,1968492,25345025,121681757,,6346159,5328345.0,486335,,7067418,19700104,124096,1306705,4952394,3247077,2599004.0,20877766.0,,237450.0,8785386,,4078508,4621772,2312950.0,178286,1262501,6327200,640597,4866974,15886173,2452231,1403330,,107138657,272437,3533358.0
2025-06-06,2374964,836435,1284634,4861045,1035006,,38557917.0,8163462,1942658,43475081.0,14820787,15486173,,353,6208317.0,3408644.0,,93402,793799,208079,2291676,,24188902.0,7337013,532617,330604,17220530.0,391660,856276.0,480526,,8565483,3672385,17687515,80805117,,3857599,4842868.0,520774,,4285510,7734318,83962,912495,4897611,2579605,4274560.0,13535152.0,,608773.0,7092894,,2884505,5181355,1916911.0,92571,2266257,4345117,534461,4106661,12834657,2460583,929402,,224259137,240601,1813864.0
2025-06-09,1836323,534073,1866179,4566077,629958,,17946358.0,3793708,1577473,57331584.0,9327256,21540558,,2513,2579445.0,3902718.0,,187242,4474696,1077400,1028809,,37723026.0,3847004,252350,458449,9799876.0,279758,1004802.0,1105048,,9434102,1079251,20204058,78074284,,5380684,16630409.0,596298,,5549015,14756552,90263,1108468,4701594,1294741,1780557.0,9857456.0,,468214.0,4876045,,1267037,4287204,1096205.0,182714,1438842,3317753,299370,7682304,16308504,1848421,658992,,58107834,294006,5062692.0
2025-06-10,1486433,494658,7589037,4364149,910149,,71278280.0,6478501,33609168,40145605.0,11779637,28305982,,9406,8160799.0,2674037.0,,165414,2071978,649515,1664573,,26669976.0,17136734,538982,474101,14056205.0,574869,1405638.0,1073986,,14031466,1729925,21721006,103482213,,7855412,11514915.0,820930,,6182150,13665854,267268,3926256,5110580,3915805,2318806.0,17789909.0,,159889.0,6160450,,3172390,9586948,1411540.0,128439,1317558,4747912,339916,11213400,12563982,2851078,982012,,83682534,440473,5441325.0
2025-06-11,2452118,1160146,2327823,4099860,1482294,,48031211.0,4356441,3414106,80967448.0,20343169,24888742,,853,4143553.0,2697643.0,,183279,1344451,482358,1131823,,63479253.0,15815612,289565,553929,18698462.0,560548,1433832.0,725364,,13206236,4992631,17159654,137687116,,7928006,10367334.0,638462,,9709214,15748925,282983,1607192,6860946,18542260,3106558.0,13557377.0,,215258.0,6048209,,4549365,11983745,1298833.0,177321,3412395,4522991,324993,7012673,18777963,2545750,1282420,,71799629,400211,5546917.0
2025-06-12,2204264,1596391,3593777,4745537,1172368,,46385664.0,3321381,16482125,31667426.0,35377504,11557893,,380,5388884.0,2637123.0,,178285,1096924,119171,1239576,,32940863.0,7395989,420660,1754275,19116818.0,993077,1526301.0,1213482,,15712882,2780600,18936249,132619247,,6702239,7441542.0,498101,,9596236,18336299,189576,1025878,5243708,1796011,2127382.0,15188521.0,,134910.0,5880116,,1792754,5741349,1894939.0,146350,2371203,3830503,334585,6213264,23315796,2363204,1048680,,106282014,509077,2939977.0
2025-06-13,2368437,1057476,4379630,5757026,1985957,,61656560.0,3560007,1583063,55383616.0,19481909,17819624,,2500,3299631.0,2302103.0,,102611,2541766,537161,1749139,,36313947.0,9549960,395454,918096,17169948.0,1714665,1129790.0,1132100,,16446241,3464954,19765037,85908285,,5225273,9199217.0,967579,,8112170,25090100,140160,1889675,5975664,1581090,2798061.0,17595403.0,,286256.0,4641629,,1555968,8181869,1380615.0,232313,1737128,4452116,279425,13947141,15913180,2651868,1717943,,92163197,1302589,2948813.0
2025-06-16,1871083,554598,2522217,6878142,2181759,,32419385.0,2805711,2319320,49134940.0,20486975,89565535,,48817,6574951.0,4165649.0,,225253,987065,230496,1339091,,27424256.0,9117271,274667,1057036,13905144.0,633281,2124597.0,966507,,15263856,3904152,13562421,103355633,,4454734,6959236.0,371864,,11056039,14188176,290431,1070459,8332515,1736046,2717261.0,20036595.0,,357790.0,4480203,,5158350,7355048,1869381.0,79431,3126608,4576477,437308,14272274,23145429,3317866,1246306,,123217901,471583,2760473.0
2025-06-17,1726135,1715459,1730395,12788124,2577127,,33319731.0,5628996,3189286,28624075.0,15414674,73321890,,7287,4741110.0,4952196.0,,253131,1675915,139539,1534452,,37077328.0,12363192,305846,541378,20393694.0,1026170,6732346.0,3691970,,9533535,2262706,17431378,109818169,,61387761,13182384.0,817160,,13465559,33751647,556063,2684654,5338373,1678010,4376420.0,23654735.0,,938619.0,6027042,,2802209,4573578,2721922.0,95346,7427215,4613400,677487,11877149,11570223,2171059,3129690,,79473822,294020,3221798.0
2025-06-18,3438074,1386630,2445132,4586370,1423209,,31743515.0,4828591,2600449,33191048.0,15179584,16557519,,17128,3988218.0,3969166.0,,373089,1728298,390872,552146,,28302295.0,8649492,410986,712426,24621848.0,571918,1107868.0,899546,,12006756,1943355,32208414,71508436,,8781674,6240922.0,660406,,10742196,21528149,160047,2140067,5388677,1630282,2120301.0,10433494.0,,296455.0,4646313,,3316207,6950792,1829056.0,97719,1597119,6574144,375135,24896362,18926269,1980836,1952264,,97032901,435975,2795093.0
2025-06-19,2242695,619247,2062914,4662696,815343,,15272321.0,2029762,12070638,20510885.0,10812248,10478203,,2000,3876371.0,4308425.0,,205169,824732,285990,626384,,17087317.0,5124382,268315,326561,12085391.0,895958,1059138.0,765163,,9682465,1621929,17851833,41980242,,4404179,6840699.0,324074,,6517654,7636226,149040,1921634,3912961,1144608,3266287.0,6531116.0,,352314.0,3924446,,1454166,9581681,1550186.0,80463,1243914,2639220,244547,10761241,14534248,1704624,1198532,,129213421,224647,2250088.0
2025-06-20,7173140,2019182,3546830,16882137,4603842,,54976252.0,7864687,6326712,86764409.0,90283587,28127352,,14780,5999443.0,10490753.0,,585894,6446328,740443,3306587,,156612093.0,24023738,1404118,1163484,38758234.0,1880632,6947686.0,1168764,,26864861,5853818,26083778,202054195,,11814398,26109332.0,4175830,,20476411,88788068,422651,3710334,7142235,5147146,7522891.0,26022592.0,,575639.0,23290859,,5904682,20055645,4261243.0,416181,5790112,12494811,1087539,5395435,33357447,8401906,2971243,,279977555,923171,7241855.0
2025-06-23,2040507,885022,1672606,5494360,1754277,,24584331.0,2685060,1478832,27073210.0,11237109,18843543,,12,7019431.0,3525011.0,,190494,4972204,270265,680039,,20215476.0,10650109,400006,274130,14579422.0,2034895,1935953.0,569791,,18971718,1176524,14869555,81415546,,4161580,6956751.0,415119,,6788042,19385748,396908,2980707,2897348,1282942,2733253.0,16511816.0,,302534.0,4832810,,1541387,25251337,1121851.0,221257,1057429,8046138,343416,9036066,15979575,2359986,1296693,,66120988,319321,1632623.0
2025-06-24,2834024,941477,2188642,6221092,4087245,,53443541.0,3246630,1529175,129366562.0,52517277,66719649,,22127,9112405.0,4956955.0,,388197,3336736,109930,674038,,84071718.0,13353271,355021,556160,19006709.0,1208513,4402820.0,521963,,28735301,2917865,10873262,100002889,,5746384,4912818.0,801236,,18799237,45559087,276474,7919342,12136141,1982151,3332321.0,21780767.0,,315640.0,6608155,,1492078,11960172,2099844.0,129021,6491973,4633508,428119,7180794,21076591,3247979,1769107,,73959072,360326,3600558.0
2025-06-25,1956361,805245,2170176,3928402,2081995,,28326349.0,4467754,1671863,53717578.0,9852298,10292288,,63839,4895056.0,3031870.0,,266633,1213666,143008,2174509,,43431411.0,6551029,362568,537127,17002277.0,646705,1804460.0,1103644,,48632462,1787621,12844512,63065900,,7036801,5187851.0,689027,,13598349,25655587,170972,2028864,7312208,2555914,3098737.0,16865904.0,,560066.0,5944829,,2372678,8022261,2582503.0,197578,7514321,4154251,932340,6921341,21654882,4893609,1914116,,58903700,464652,4001406.0
2025-06-26,3410259,1870702,1516027,3106790,4208272,,27767378.0,4070386,11465416,34892096.0,14232129,30092514,,62081,3088568.0,6019172.0,,317298,2446614,83561,1007568,,54212156.0,12916831,1046258,857457,14114825.0,554501,2531882.0,735924,,21468392,1738610,10366614,86863304,,7871712,4290069.0,580899,,8924839,22443852,214024,3163596,10570540,1790434,2213867.0,60381529.0,,327215.0,6619218,,1695994,13481509,1164636.0,140664,2038624,4824185,419256,5621339,12441391,2704701,1706744,,100327300,459844,4410744.0
2025-06-27,1913573,856712,1489787,5149478,1298688,,35720599.0,6807533,22879051,25884475.0,12619787,17856269,,129561,2906246.0,4474108.0,,211148,1062451,1189399,861274,,28342738.0,4971977,277443,1209506,10567117.0,526653,1375377.0,595265,,38583569,1617469,12788134,98600772,,4231319,4018375.0,1451440,,13995171,16285081,173630,2631758,3463755,1791679,1606420.0,25455506.0,,497158.0,3193406,,2688251,8510630,1935215.0,180894,2174062,4028636,441441,4224347,26732574,2984613,1014850,,120238024,633808,4293556.0
2025-06-30,2365698,875638,3214433,7305921,1692827,,22865391.0,11616423,2812679,31200259.0,17800818,20803783,,25625,4648284.0,4719520.0,,154724,1341891,246563,705296,,40570370.0,8874664,368186,847436,17119058.0,1388609,1665059.0,544067,,19744582,2606179,14960104,86783208,,6353488,5527656.0,912378,,9975510,12925364,144957,2814251,4164202,1445173,1677642.0,34906930.0,,156522.0,7471824,,2775902,8585589,1551916.0,133094,2137458,4934259,520673,5477666,20082337,2769020,1439800,,98235467,536586,4016716.0
2025-07-01,1432669,876741,1627746,43029886,1530192,,24617583.0,4437127,8873905,23390766.0,10679641,25062152,,15034,11947526.0,3639232.0,,301858,1421746,402105,3245610,,60547992.0,11687307,390134,577232,9032401.0,893461,2735816.0,685951,,15684291,3468046,9796332,103026972,,6727893,3963059.0,493123,,14379095,15072237,179768,3995143,4734188,1287684,2652950.0,21101219.0,,283349.0,9027645,,1572218,8644638,1720530.0,205045,1347653,4503161,530925,4047519,12020851,2407847,1323733,,80456994,431468,3856100.0
2025-07-02,2809553,866007,1778611,5410034,1305789,,51318423.0,4216436,2954249,41820614.0,11721844,11006326,,6802,19565348.0,7255473.0,,254430,2679385,279131,1589217,,107944026.0,12624524,321776,669239,21394590.0,1110143,4161751.0,2453547,,28950433,3641189,35508011,270311976,,12842824,5470632.0,1123250,,11305440,62637572,278508,2930629,3745740,1388036,3546202.0,24475447.0,,734157.0,9143561,,2271317,5700101,1075033.0,224074,1903713,5170159,629097,3261348,26048114,2184923,1257421,,67421709,1327093,4642295.0
2025-07-03,2691326,1712883,1406148,9710849,1996860,,33811657.0,5247468,3160124,22330639.0,12119054,22243130,,17631,7670479.0,5436169.0,,293663,1038287,739560,793188,,39368339.0,7926084,227130,438265,14119669.0,442781,1223630.0,957014,,30817762,3233879,14132466,113286062,,28873972,4031977.0,2168829,,7958878,26726121,198108,1605350,5235993,803652,2866363.0,9770302.0,,2679099.0,9614526,,1317943,7078168,848856.0,172105,1968088,4428486,626804,1594720,11326582,1513315,1779944,,51126632,367920,3005077.0
2025-07-04,874412,827129,585174,3129807,927347,,15476731.0,1732910,1982758,13796592.0,4447903,6954459,,0,18551226.0,2796255.0,,100507,550029,86168,713984,,18327124.0,4005881,760202,203742,5223757.0,346202,798844.0,450587,,10088288,1119434,8217758,65462622,,3347164,2726694.0,650757,,5882258,12350569,86120,1218990,3218184,658449,1174406.0,13392330.0,,586183.0,5540867,,620720,3412973,399884.0,90015,1099042,3016011,357118,1913993,15937176,1156491,1185276,,72891923,167126,1578125.0
2025-07-07,976247,629972,1046772,6363627,821187,,19248214.0,6148681,1479250,21738133.0,6527354,9720074,,11994,3134342.0,1736624.0,,117913,836058,97986,633025,,15474688.0,5518641,170770,452597,17323618.0,258820,1200458.0,1461141,,14096831,2116921,11455841,152870985,,4187991,2861418.0,716393,,10066900,39675323,195268,1086976,5668074,842806,1366280.0,20386921.0,,503029.0,3747586,,1007358,8324601,875889.0,126021,1366953,4145680,314716,5119789,9531405,1484812,2250111,,59496886,294188,1683686.0
2025-07-08,2560896,857682,1783666,3485045,1762578,,38120942.0,3896932,2971992,33963249.0,12207257,15936202,,58361,5041750.0,3460447.0,,445205,1611605,107670,761449,,42325829.0,6247440,517392,699388,13258641.0,716528,1030700.0,709248,,48305551,1858343,12618393,82252537,,9291704,4489862.0,687948,,9114160,46042871,453908,2357959,6492124,1039176,2373093.0,14703561.0,,321647.0,6885861,,2054531,8254358,1319655.0,195821,2344400,4548425,883954,2794596,17543545,2034706,2082860,,75265801,756036,3606465.0
2025-07-09,2159666,1495319,2190678,4617117,2459821,,33057727.0,6835411,3450844,31344969.0,8639499,12316610,,120,3647147.0,5612118.0,,299043,1541210,96184,886575,,46435822.0,7848611,459293,434278,15706147.0,304324,888837.0,823106,,15591470,1720296,15328372,184166593,,8815303,4002334.0,660665,,6360570,33781299,473115,1618529,4645627,1003035,3290957.0,14346514.0,,534435.0,5205942,,1449524,7608923,2004554.0,186441,2329865,6080314,259882,2510386,12603474,1733793,795255,,53161917,580904,16481111.0
2025-07-10,3136638,1203044,1666900,4874179,1490017,,55679501.0,6970493,2360269,24807720.0,11255631,9386010,,2500,5084611.0,5538610.0,,179941,822431,104510,726587,,37677090.0,7057049,329239,352520,12701478.0,533762,909854.0,365217,,9637757,2626211,13735232,178289236,,6676191,4097650.0,436566,,9463492,32212700,826385,1898816,2896530,790147,5533046.0,17511991.0,,661077.0,5594593,,1601010,7161468,1861377.0,123143,5112666,7150372,381003,2113668,12490889,2540798,930912,,69643768,584528,8431759.0
2025-07-11,7222430,795851,1921192,4461667,1745919,,26291575.0,14385853,1719753,45905506.0,9492146,10509873,,0,8723363.0,3516055.0,,353386,786663,192789,963858,,53617584.0,8542394,192564,394320,12557833.0,307813,2853177.0,1171964,,46242472,1869084,17329257,60673496,,25383251,3026559.0,651606,,14000762,67939835,302060,2096609,3026377,809102,2099060.0,17886774.0,,135341.0,10753975,,1104840,6735708,1548468.0,114140,5187187,8133494,357374,2271441,7866814,2049584,951431,,44100713,337677,6787339.0
2025-07-14,1238652,599629,1944202,4178668,1212374,,17404955.0,4585839,1891933,34437153.0,8946454,7477370,,120,2345838.0,3647002.0,,270024,727497,109355,1216054,,29268370.0,6480862,234849,356861,12621910.0,286796,2030847.0,326095,,41052503,1135959,16752010,64842231,,5457686,4996301.0,1418757,,12385151,9841727,164255,1271971,4101921,2058326,1482524.0,9055126.0,,517853.0,5959893,,2027732,5037521,1040440.0,96506,14399094,3944708,219464,2707455,9911312,1699750,1049441,,48457281,294931,5519273.0
2025-07-15,8216716,764003,2405528,5206981,1440667,,37652535.0,10195810,2650828,60586915.0,9499539,10233025,,6006,12942744.0,2858272.0,,566196,1410436,171180,1594537,,45033549.0,13459931,356533,560984,14421861.0,729472,2839134.0,909958,,13922806,2283353,16533352,81239796,,27587683,3748939.0,642169,,10405557,12421976,357035,1945671,4933721,1028827,2559072.0,9296274.0,,193036.0,5000575,,2304671,7935201,2497730.0,211127,3710142,10517727,645912,3597132,8332024,2917877,913596,,42600923,907700,11748165.0
2025-07-16,2783076,696793,1316447,13749887,1465976,,41093798.0,4558317,2608705,40480091.0,9582442,12839137,,21105,8565512.0,4453182.0,,180244,3113967,79000,721143,,25594104.0,7539555,205422,405012,13538376.0,883153,3651391.0,299644,,14848078,4445907,19442505,75069499,,4769423,3743798.0,654880,,14928626,16472201,123086,4557262,2751944,998475,2740561.0,6815803.0,,239799.0,18154410,,4259807,4324491,1994465.0,106561,1310235,4617637,439968,4292787,12365897,2478208,1047864,,48629015,434681,4244545.0
2025-07-17,1518521,526058,1048043,5659303,1296345,,21147896.0,3284071,1882930,18616386.0,8813246,10994132,,1944,6089509.0,7166859.0,,457805,886122,175607,961410,,21589270.0,9609826,469816,532050,13462228.0,842106,813711.0,403185,,11219388,2480656,14099242,105260269,,5344284,3663948.0,1308521,,8577694,19089944,128390,10501596,3595519,1424365,1415507.0,14094994.0,,101574.0,4561284,,2691747,4611850,972811.0,93038,1630808,6097260,440096,1915905,11230477,3304184,1145293,,57099478,314824,4613620.0
2025-07-18,4724967,1167459,1516677,3542667,1470444,,26646132.0,2519592,1936511,33574405.0,18495733,17183857,,2900,7353925.0,4059359.0,,183946,1023985,103773,652849,,31436628.0,17187294,327453,528967,18707419.0,1889769,902381.0,490158,,11510516,1899125,9583600,150515034,,5791329,3198139.0,1367579,,7936648,39477922,522552,9736988,3592113,929844,2440032.0,19732187.0,,235371.0,13815417,,2101825,5753357,1216821.0,284130,2182845,4337433,703946,3853249,9146749,2350802,3121245,,51908056,410163,4011441.0
2025-07-21,3947892,1458313,934852,3410284,2460332,,43624091.0,4101183,4048987,75777242.0,10918615,17182328,,52,3287382.0,3514980.0,,158958,946291,823226,763298,,70540004.0,7097180,297375,419958,20417553.0,567836,3915614.0,409118,,6051686,1458979,13144142,170174629,,7868305,4082043.0,5634394,,6676907,11664209,121010,4206190,3536223,706531,4564166.0,29086199.0,,523893.0,4949739,,1217751,10499560,1134061.0,153546,2101611,7352377,361507,3116181,28791786,1957425,1736992,,62462034,519770,2718908.0
